data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,1,195298792,1.000,1,19362476
2024,2,195298792,1.000,1,19362477
2024,4,190833187,1.000,9,18729419
2024,8,190833187,1.000,9,18729420
2024,5,196983351,1.000,1,19588559
2024,16,196983363,1.000,9,19588560
2024,1,196983521,2.000,1,19588578
2024,1,198424596,1.000,1,19807048
2024,1,198424494,1.000,1,19807026
2024,6,198424494,2.000,9,19807027
2024,8,198424494,3.000,9,19807028
2024,1,190833267,1.000,1,18729430
2024,8,190833267,1.000,9,18729431
2024,4,198424520,1.000,9,19807033
2024,1,198424626,1.000,1,19807050
2024,4,198424626,1.000,9,19807051
2024,4,190833165,1.000,1,18729417
2024,8,190833165,1.000,9,18729418
2024,8,190833218,1.000,9,18729425
2024,1,184087121,3.000,1,17716439
2024,2,190833315,1.000,1,18729434
2024,12,190833315,1.000,9,18729435
2024,11,184087171,1.000,1,17716441
2024,1,198424943,1.000,11,19807083
2024,2,190833191,1.000,9,18729421
2024,16,190833191,3.000,9,18729422
2024,1,198424900,1.000,1,19807079
2024,2,190833220,1.000,1,18729426
2024,9,190833245,1.000,1,18729428
2024,1,198425131,1.000,9,19807107
2024,15,192634509,1.000,9,18990237
2024,8,192634518,1.000,9,18990238
2024,1,184087203,1.000,1,17716442
2024,4,184087203,1.000,9,17716443
2024,1,192634550,1.000,1,18990242
2024,8,192634550,1.000,9,18990243
2024,8,192634565,1.000,9,18990245
2024,1,192634506,1.000,1,18990236
2024,2,192634531,1.000,1,18990239
2024,1,198425046,1.000,1,19807092
2024,4,198425046,1.000,9,19807093
2024,2,192634604,1.000,1,18990250
2024,4,192634604,1.000,9,18990251
2024,2,192634619,1.000,1,18990254
2024,16,198424229,1.000,11,19807007
2024,8,198424141,1.000,9,19806997
2024,12,198424141,14.000,1,19806998
2024,2,198994004,1.000,1,19893074
2024,12,196979871,1.000,9,19588249
2024,11,196979892,1.000,1,19588252
2024,2,190829337,1.200,1,18729069
2024,16,190829493,1.000,7,18729077
2024,2,182348239,1.400,1,17444725
2024,12,182348239,3.100,1,17444726
2024,13,182348239,0.200,1,17444727
2024,2,190829545,1.000,1,18729088
2024,16,190829545,2.000,9,18729089
2024,2,196979987,1.000,9,19588259
2024,16,196979987,1.000,9,19588260
2024,16,190829651,1.000,7,18729112
2024,12,190829503,1.000,11,18729079
2024,8,190829635,1.000,5,18729109
2024,8,190829635,3.000,3,18729110
2024,12,190829734,3.600,1,18729117
2024,17,190829734,1.000,11,18729118
2024,17,193838632,1.000,1,19166310
2024,8,187248663,3.000,9,18198209
2024,12,187248663,2.000,9,18198210
2024,2,190843955,1.000,1,18730028
2024,12,182358779,1.000,9,17445807
2024,8,190844115,2.000,9,18730034
2024,16,193838630,2.000,9,19166309
2024,16,182358974,1.000,11,17445827
2024,13,193838570,1.000,9,19166306
2024,12,184091001,1.000,9,17716808
2024,2,184091024,1.000,1,17716817
2024,12,184090902,1.000,9,17716779
2024,4,190844274,1.000,1,18730047
2024,17,182355207,4.000,5,17445449
2024,16,190836285,25.500,9,18729611
2024,2,198426993,33.016,1,19807285
2024,11,198426993,8.250,1,19807286
2024,2,198427018,55.029,1,19807289
2024,2,195290141,4.003,1,19361937
2024,8,184086983,0.160,1,17716419
2024,1,184086987,1.000,1,17716420
2024,4,184086987,2.500,1,17716421
2024,1,184087016,1.500,1,17716425
2024,8,193824694,4.500,9,19164986
2024,16,184087010,1.100,1,17716424
2024,1,184086996,1.500,1,17716422
2024,2,198415179,26.000,1,19806176
2024,1,196973428,15.000,1,19587852
2024,1,196973434,1.200,1,19587853
2024,1,190815291,36.630,1,18727753
2024,8,190815291,23.920,1,18727754
2024,16,184087046,4.000,9,17716428
2024,17,190815307,7.000,9,18727757
2024,16,190815352,1.100,1,18727764
2024,1,190815390,0.500,1,18727770
2024,15,190815390,1.400,1,18727771
2024,16,190815402,8.000,9,18727775
