data_year,weapon_id,offense_id,nibrs_weapon_id
2024,42,240308680,
2024,41,238431429,
2024,41,238431508,
2024,37,240308735,
2024,9,238431612,
2024,39,246680462,
2024,42,240308750,
2024,31,238431442,
2024,41,238431553,
2024,41,246686935,
2024,41,246686959,
2024,42,246687046,
2024,38,246687051,
2024,41,231405724,
2024,41,225454928,
2024,42,231405770,
2024,5,235272473,
2024,32,225455049,
2024,38,225455050,
2024,42,231405727,
2024,41,235272609,
2024,38,225455013,
2024,38,238430746,
2024,37,225455077,
2024,41,225455078,
2024,41,235272403,
2024,41,231405759,
2024,41,235272461,
2024,31,235272545,
2024,41,225455057,
2024,41,235272600,
2024,41,235272622,
2024,38,235272413,
2024,41,235272470,
2024,5,235272496,
2024,41,235272619,
2024,41,235272665,
2024,41,235272694,
2024,37,225455105,
2024,41,235272478,
2024,41,231405797,
2024,41,240309425,
2024,41,235272544,
2024,41,231405841,
2024,41,235272569,
2024,41,235272596,
2024,31,235272647,
2024,41,235272648,
2024,42,235272655,
2024,41,225455067,
2024,38,231405795,
2024,41,231405814,
2024,41,235272577,
2024,21,235272623,
2024,41,235272623,
2024,41,240309348,
2024,38,231405952,
2024,41,231405970,
2024,41,240309385,
2024,41,238430764,
2024,41,238430811,
2024,41,225455054,
2024,21,240309365,
2024,31,238430790,
2024,31,240309428,
2024,5,240309461,
2024,38,238430866,
2024,41,238430852,
2024,41,240309481,
2024,41,238430887,
2024,41,238430743,
2024,41,240309351,
2024,41,240309366,
2024,41,231405894,
2024,41,231405857,
2024,41,240309422,
2024,41,240309498,
2024,41,225455118,
2024,41,240309465,
2024,41,240309483,
2024,41,240309496,
2024,38,235272599,
2024,41,240309411,
2024,37,240309424,
2024,41,240309470,
2024,41,240309484,
2024,41,240309354,
2024,41,235272644,
2024,42,231405985,
2024,32,240309389,
2024,41,240309407,
2024,41,240309416,
2024,41,240309442,
2024,41,240309459,
2024,41,231406011,
2024,38,240309489,
2024,41,240309499,
2024,37,240309364,
2024,42,231405946,
2024,41,240309404,
2024,32,240309471,
2024,41,240309372,
2024,41,240309390,
2024,41,240309402,
2024,41,238430824,
2024,41,240309469,
2024,41,240309509,
2024,41,225455102,
2024,41,246687149,
2024,5,246687176,
2024,41,240309368,
2024,41,240309436,
2024,41,231406095,
2024,41,246687199,
2024,41,235272717,
2024,41,240309399,
2024,41,231406029,
2024,41,246687213,
2024,38,231403970,
2024,39,231403970,
2024,1,231404002,
2024,41,231403995,
2024,38,231404008,
2024,21,231403969,
2024,39,246681004,
2024,41,231404056,
2024,41,231403990,
2024,41,231404063,
2024,41,231404092,
2024,5,231404102,
2024,41,231404049,
2024,1,238426042,
2024,41,238426042,
2024,5,231404093,
2024,41,222569814,
2024,41,246680917,
2024,41,231404140,
2024,41,231404866,
2024,41,231404891,
2024,41,231405006,
2024,41,231405099,
2024,41,231404141,
2024,5,231404151,
2024,41,231404162,
2024,41,231404168,
2024,41,231405096,
2024,41,238426082,
2024,38,231404165,
2024,41,231404290,
2024,41,231404210,
2024,5,231404241,
2024,38,231404191,
2024,41,235269039,
2024,38,246680964,
2024,41,231404246,
2024,5,231404256,
2024,41,231404270,
2024,41,231404206,
2024,41,231404213,
2024,41,240305362,
2024,41,231404242,
2024,41,246680437,
2024,41,246680459,
2024,42,238432072,
2024,41,240308708,
2024,41,246680597,
2024,41,238432098,
2024,41,238431707,
2024,37,238431537,
2024,41,240308768,
2024,41,238431675,
2024,38,238431486,
2024,41,238431562,
2024,42,238431607,
2024,41,238431558,
2024,35,246680613,
2024,41,240308797,
2024,41,238431606,
2024,41,246680672,
2024,41,238431757,
2024,41,238431792,
2024,41,238431747,
2024,41,240308787,
2024,9,238431772,
2024,36,246680852,
2024,41,238431682,
2024,41,238431929,
2024,42,238431770,
2024,41,238431836,
2024,41,240308830,
2024,39,246680839,
2024,41,246681002,
2024,21,246681049,
2024,37,240308826,
2024,41,238431892,
2024,37,238431604,
2024,41,238431663,
2024,41,246680930,
2024,41,238431701,
2024,41,240308928,
2024,41,240308958,
2024,37,240308844,
2024,41,240308980,
2024,41,238431729,
2024,41,246680968,
2024,42,240308920,
2024,41,240308983,
2024,41,238431863,
2024,42,238431887,
2024,41,238431914,
2024,41,246681024,
2024,37,240308970,
2024,39,246681089,
2024,42,240308939,
2024,41,238431896,
2024,39,238431807,
2024,41,238431844,
2024,41,240309005,
2024,41,240309078,
2024,41,246681162,
2024,42,246681153,
2024,17,238431831,
2024,41,246681176,
2024,9,246681202,
2024,41,246681215,
2024,41,246681135,
2024,5,246681165,
2024,37,246681253,
2024,41,240309090,
2024,38,240309172,
2024,41,246681272,
2024,41,240309004,
2024,41,246681672,
2024,41,240309124,
2024,42,246681289,
2024,41,246681246,
2024,38,246681701,
2024,41,246681320,
2024,41,246681315,
2024,1,246681381,
2024,42,246681332,
2024,42,246681351,
2024,41,240309263,
2024,41,240309281,
2024,41,240309093,
2024,41,240309258,
2024,41,246681461,
2024,38,240309095,
2024,41,240309297,
2024,42,240309341,
2024,42,240309127,
2024,41,246681545,
2024,41,240309357,
2024,41,246681571,
2024,41,246681612,
2024,5,246681707,
2024,5,246681851,
2024,41,246681859,
2024,41,246681667,
2024,41,246681737,
2024,41,240309266,
2024,41,246681743,
2024,41,240309304,
2024,5,246681784,
2024,41,240309242,
2024,41,246681832,
2024,41,246681855,
2024,42,240309167,
2024,42,246681901,
2024,41,246681879,
2024,41,246681939,
2024,39,246681897,
2024,5,246682323,
2024,9,246682003,
2024,42,246681968,
2024,42,246681987,
2024,38,246682007,
2024,42,246682042,
2024,41,246682017,
2024,41,246682056,
2024,42,246682339,
2024,41,246682057,
2024,42,246682083,
2024,41,246682108,
2024,5,246682184,
2024,41,246682163,
2024,42,246682194,
2024,13,246682299,
2024,42,246682245,
2024,41,246682300,
2024,42,246682346,
2024,42,246682364,
2024,41,246682359,
2024,42,246682377,
2024,41,246682470,
2024,42,246682471,
2024,41,246682469,
2024,41,246682557,
2024,21,246682634,
2024,37,246682634,
2024,41,246682637,
2024,41,246682570,
2024,5,246682674,
2024,41,246682749,
2024,41,246682591,
2024,41,246682684,
2024,42,246682677,
2024,42,246682748,
2024,31,246682861,
2024,41,246682923,
2024,5,246682789,
2024,42,246682842,
2024,41,246682902,
2024,41,246682953,
2024,42,246682773,
2024,42,246682998,
2024,41,246682979,
2024,42,246682981,
2024,42,246683028,
2024,42,246683033,
2024,38,235268718,
2024,41,240303956,
2024,41,246679966,
2024,41,246679974,
2024,41,246679981,
2024,41,246679988,
2024,41,246679995,
2024,41,246680015,
2024,41,225452875,
2024,41,238425729,
2024,9,246674376,
2024,1,235270291,
2024,5,227650363,
2024,5,229337425,
2024,5,227650680,
2024,5,231404400,
2024,9,238427832,
2024,17,235270401,
2024,5,235270415,
2024,13,235270415,
2024,5,238427900,
2024,41,240306484,
2024,5,238427933,
2024,41,231404265,
2024,17,231404267,
2024,21,231404267,
2024,41,240305377,
2024,41,240305378,
2024,41,231404211,
2024,41,231404250,
2024,41,222569805,
2024,41,231404187,
2024,41,231404230,
2024,41,231404243,
2024,41,231404260,
2024,41,231404216,
2024,41,238426080,
2024,39,246680999,
2024,41,240305447,
2024,41,235269063,
2024,38,222569825,
2024,41,238426135,
2024,41,246681062,
2024,41,238426103,
2024,41,235269106,
2024,38,238426139,
2024,38,231404334,
2024,5,240305395,
2024,41,231404296,
2024,31,235269134,
2024,41,231404320,
2024,41,231404346,
2024,41,231404352,
2024,41,231404357,
2024,41,240305419,
2024,42,231404335,
2024,5,235269185,
2024,41,235269183,
2024,41,235269192,
2024,41,235269126,
2024,41,235269174,
2024,41,235269191,
2024,41,235269200,
2024,41,246681074,
2024,5,235269256,
2024,42,240305483,
2024,5,235269230,
2024,41,235269237,
2024,41,222569841,
2024,41,235269312,
2024,21,240305463,
2024,5,235269390,
2024,41,238426436,
2024,41,235269365,
2024,42,235269384,
2024,41,240305486,
2024,41,235269430,
2024,41,235269497,
2024,41,246681156,
2024,41,235269463,
2024,42,235269539,
2024,41,235269577,
2024,39,240305454,
2024,41,222569893,
2024,41,235269576,
2024,41,222569876,
2024,37,240305467,
2024,41,235269584,
2024,41,238426480,
2024,21,240305484,
2024,41,235270623,
2024,41,235270745,
2024,5,235269591,
2024,38,246681158,
2024,41,235269701,
2024,21,240305497,
2024,5,240305513,
2024,41,246681095,
2024,38,246681188,
2024,41,246681191,
2024,41,240305558,
2024,41,238426508,
2024,31,240305608,
2024,41,240305520,
2024,31,240305551,
2024,31,240305539,
2024,41,238426540,
2024,41,246681130,
2024,13,235269846,
2024,41,235269888,
2024,31,246681163,
2024,21,240305731,
2024,41,235269915,
2024,41,246681194,
2024,38,238426567,
2024,41,235269910,
2024,41,240305677,
2024,5,240305742,
2024,42,240305776,
2024,31,246681082,
2024,41,235269881,
2024,41,240305674,
2024,41,240305842,
2024,41,240305843,
2024,5,240305758,
2024,41,235270045,
2024,41,240305794,
2024,42,222569916,
2024,21,222569926,
2024,41,222569958,
2024,41,238426749,
2024,41,222569935,
2024,41,240305857,
2024,42,240305884,
2024,21,231404376,
2024,39,240305867,
2024,21,246681418,
2024,41,222569968,
2024,41,246681280,
2024,41,240305908,
2024,41,225453755,
2024,41,222569988,
2024,41,246681287,
2024,41,238426830,
2024,5,238426667,
2024,41,238426704,
2024,41,246681256,
2024,41,238426737,
2024,41,238426854,
2024,41,240305865,
2024,5,246681340,
2024,41,238428350,
2024,38,240305949,
2024,37,222569996,
2024,41,238426946,
2024,41,246681414,
2024,41,246681422,
2024,41,238427164,
2024,41,238427091,
2024,5,240305996,
2024,41,240306049,
2024,5,240305902,
2024,41,222570027,
2024,41,240306046,
2024,31,246681553,
2024,41,246681553,
2024,41,240305962,
2024,41,240306974,
2024,41,246681576,
2024,41,222570069,
2024,41,240306990,
2024,41,240306129,
2024,41,240306028,
2024,41,240306045,
2024,41,246681811,
2024,41,240306077,
2024,41,225453776,
2024,41,240306113,
2024,41,240306145,
2024,38,246681687,
2024,5,246681719,
2024,41,240306232,
2024,41,240306178,
2024,1,246681767,
2024,1,246681768,
2024,21,246681733,
2024,21,246681735,
2024,41,246681753,
2024,41,246681764,
2024,41,246681776,
2024,41,240306454,
2024,41,240306469,
2024,1,246681787,
2024,41,246681786,
2024,41,240306543,
2024,41,240306362,
2024,21,246681883,
2024,41,222570113,
2024,38,240307238,
2024,41,240306453,
2024,41,240306449,
2024,38,240306569,
2024,41,240306451,
2024,41,246681940,
2024,31,246681952,
2024,41,246681969,
2024,38,240306508,
2024,41,240306541,
2024,41,240306557,
2024,41,240306573,
2024,13,246681942,
2024,41,222570132,
2024,41,246681948,
2024,38,240306579,
2024,1,246682029,
2024,41,240306618,
2024,41,246682036,
2024,5,240306561,
2024,5,240306578,
2024,41,240306589,
2024,21,246682088,
2024,41,246682100,
2024,41,246682068,
2024,41,240306712,
2024,41,246682124,
2024,41,246682233,
2024,38,246682213,
2024,41,240306754,
2024,41,240306828,
2024,41,246682311,
2024,41,246682254,
2024,41,246682295,
2024,41,246682336,
2024,41,240306764,
2024,41,225453827,
2024,1,222570143,
2024,41,240306890,
2024,41,240306747,
2024,41,246682422,
2024,41,240306839,
2024,41,246682464,
2024,41,246682505,
2024,42,222570154,
2024,41,246682578,
2024,41,246682507,
2024,41,246682595,
2024,31,246682552,
2024,41,246682648,
2024,41,246682564,
2024,41,246682593,
2024,41,246682566,
2024,41,222570148,
2024,41,246682704,
2024,41,246682751,
2024,42,246682825,
2024,41,246682856,
2024,5,246682936,
2024,41,246683091,
2024,41,246683076,
2024,41,246683128,
2024,41,246683206,
2024,41,246683237,
2024,41,246683256,
2024,41,246683269,
2024,41,246683460,
2024,41,246683274,
2024,41,246683389,
2024,41,222570155,
2024,41,246683372,
2024,41,246683439,
2024,31,246683479,
2024,41,246683452,
2024,41,246683400,
2024,39,246683524,
2024,41,246683586,
2024,5,246683611,
2024,41,246683676,
2024,41,246683785,
2024,1,246683829,
2024,41,246683754,
2024,38,246683883,
2024,41,246683954,
2024,39,246684061,
2024,38,246683953,
2024,21,246684081,
2024,42,246684131,
2024,41,246684119,
2024,38,246684155,
2024,41,246684026,
2024,41,246684040,
2024,21,246684085,
2024,41,246684125,
2024,5,246684186,
2024,5,246684062,
2024,41,246684134,
2024,41,246684168,
2024,21,246684195,
2024,38,246684257,
2024,41,225453826,
2024,21,246684244,
2024,41,246684191,
2024,31,246684214,
2024,41,246684215,
2024,41,246684341,
2024,41,246684282,
2024,38,246684442,
2024,38,246684373,
2024,41,225453797,
2024,41,246684455,
2024,41,246684454,
2024,5,246684509,
2024,41,246684406,
2024,41,246684511,
2024,41,246684499,
2024,41,246684582,
2024,41,246684573,
2024,38,246684527,
2024,5,246684577,
2024,21,246684526,
2024,41,246684601,
2024,41,246684604,
2024,41,246684618,
2024,41,246684629,
2024,41,246684579,
2024,21,246684595,
2024,41,246684649,
2024,41,246684662,
2024,41,246684586,
2024,42,246684727,
2024,41,225453825,
2024,21,246684620,
2024,41,246684650,
2024,41,246684823,
2024,41,246684659,
2024,21,246684666,
2024,41,246684700,
2024,41,246684697,
2024,41,225453842,
2024,41,246684792,
2024,41,246684865,
2024,38,246684871,
2024,41,246684910,
2024,41,246684917,
2024,41,246684930,
2024,38,222570192,
2024,41,246684973,
2024,41,225453831,
2024,5,225453879,
2024,41,225453872,
2024,41,225453910,
2024,41,225453880,
2024,5,222570185,
2024,37,225453899,
2024,41,231404373,
2024,42,246684975,
2024,42,225453931,
2024,41,246684982,
2024,41,225453901,
2024,41,225453927,
2024,41,225453948,
2024,41,225453917,
2024,41,225453928,
2024,41,231404387,
2024,41,222570216,
2024,41,225453915,
2024,41,225453922,
2024,9,225453923,
2024,41,222570237,
2024,9,225454628,
2024,41,225453907,
2024,41,225453955,
2024,38,222570165,
2024,1,225453942,
2024,41,222570171,
2024,41,231404471,
2024,41,231404489,
2024,41,231404390,
2024,31,231404433,
2024,37,231404444,
2024,41,240306906,
2024,41,231404395,
2024,41,231404409,
2024,37,231404417,
2024,41,231404418,
2024,41,231404457,
2024,41,231404465,
2024,41,231404470,
2024,41,246684996,
2024,41,246685004,
2024,41,225453981,
2024,41,246678473,
2024,41,246678491,
2024,37,246678491,
2024,41,246678530,
2024,41,246678554,
2024,41,246678559,
2024,41,235271095,
2024,38,246678557,
2024,41,235271111,
2024,41,246678572,
2024,41,246678600,
2024,36,223690943,
2024,38,223690965,
2024,41,246678671,
2024,41,246678716,
2024,41,246678695,
2024,41,246678970,
2024,37,223691114,
2024,42,246678812,
2024,41,235271072,
2024,41,235271085,
2024,41,223691037,
2024,41,235271121,
2024,41,223691066,
2024,1,235271134,
2024,5,235271134,
2024,41,223691014,
2024,41,235271125,
2024,41,223690946,
2024,41,223691087,
