data_year,victim_id,offense_id
2024,206830611,221268614
2024,206830168,221268200
2024,213178112,227651390
2024,209230068,223691155
2024,209230110,223691194
2024,206830390,221268389
2024,232203083,246679280
2024,216929376,231405840
2024,216929377,231405840
2024,206830428,221268428
2024,206830471,221268472
2024,206830516,221268518
2024,210988567,225455264
2024,209230163,223691249
2024,210988582,225455278
2024,206830577,221268579
2024,232202736,246678931
2024,232202745,246678940
2024,206830727,221268736
2024,210988588,225455286
2024,206830223,221268252
2024,209230220,223691308
2024,209230222,223691308
2024,213178161,227651439
2024,206830280,221268301
2024,206830327,221268346
2024,210988526,225455225
2024,209230094,223691181
2024,206830392,221268391
2024,232202778,246678973
2024,206830484,221268489
2024,232202789,246678985
2024,213178185,227651462
2024,206830594,221268597
2024,216929408,231405868
2024,209230183,223691270
2024,206830692,221268695
2024,232202800,246678997
2024,232202771,246678966
2024,206830388,221268387
2024,206830427,221268427
2024,232202782,246678977
2024,209230139,223691224
2024,220790816,235271369
2024,209230150,223691235
2024,209230189,223691276
2024,206830744,221268752
2024,209230219,223691307
2024,232202813,246679013
2024,232202814,246679012
2024,206830793,221268800
2024,209230263,223691351
2024,206830441,221268441
2024,209230279,223691366
2024,209230318,223691408
2024,206830532,221268537
2024,206830584,221268587
2024,209230191,223691278
2024,209230233,223691319
2024,209230284,223691371
2024,206830715,221268720
2024,206830747,221268754
2024,225839503,240308569
2024,225839504,240308567
2024,225839504,240308568
2024,209230341,223691431
2024,209230372,223691463
2024,209230373,223691462
2024,209230411,223691502
2024,206830477,221268478
2024,206830522,221268524
2024,209230479,223691569
2024,209230480,223691568
2024,209230481,223691568
2024,232202826,246679026
2024,209230347,223691437
2024,209230246,223691333
2024,206830697,221268700
2024,209230257,223691345
2024,206830578,221268580
2024,206830626,221268630
2024,209230274,223691361
2024,219130237,233608015
2024,206830757,221268765
2024,209230412,223691503
2024,206830821,221268830
2024,232202860,246679061
2024,206830457,221268458
2024,209230275,223691362
2024,209230287,223691375
2024,232202875,246679075
2024,209230323,223691413
2024,206830919,221268927
2024,209230319,223691409
2024,209230344,223691434
2024,206830500,221268502
2024,209230387,223691479
2024,214862123,229338391
2024,232202831,246679031
2024,232202831,246679032
2024,232202831,246679033
2024,213178109,227651387
2024,210988543,225455242
2024,209230306,223691396
2024,223968893,238430879
2024,216929474,231405935
2024,209230348,223691438
2024,206830615,221268618
2024,209230367,223691457
2024,209230386,223691478
2024,209230416,223691507
2024,206830690,221268693
2024,209230431,223691524
2024,209230432,223691524
2024,232202843,246679044
2024,214862156,229338418
2024,214862156,229338420
2024,214862157,229338418
2024,214862157,229338419
2024,214862157,229338420
2024,214862158,229338418
2024,214862158,229338420
2024,209230299,223691389
2024,232202859,246679060
2024,209230345,223691435
2024,209230360,223691450
2024,209230404,223691495
2024,232202873,246679073
2024,209230392,223691483
2024,232202886,246679086
2024,210988560,225455259
2024,210988561,225455259
2024,206830898,221268906
2024,232202906,246679106
2024,232202923,246679122
2024,209230330,223691420
2024,209230328,223691418
2024,209230357,223691447
2024,206830933,221268943
2024,209230390,223691481
2024,209230406,223691497
2024,209230443,223691533
2024,232202897,246679097
2024,209230487,223691575
2024,209230487,223691576
2024,209230441,223691531
2024,206830645,221268648
2024,210988596,225455295
2024,209230402,223691493
2024,232202920,246679118
2024,232202920,246679119
2024,213178057,227651337
2024,209230454,223691543
2024,206830781,221268788
2024,209230430,223691523
2024,209230464,223691554
2024,206830884,221268891
2024,209230327,223691417
2024,232202937,246679137
2024,209230375,223691465
2024,209230410,223691501
2024,209230426,223691517
2024,209230458,223691547
2024,209230472,223691562
2024,209230371,223691460
2024,209230420,223691511
2024,213178099,227651378
2024,213178100,227651378
2024,209230456,223691545
2024,216929334,231405793
2024,209230478,223691567
2024,213178121,227651400
2024,232202954,246679152
2024,209230485,223691573
2024,209230663,223691747
2024,209230665,223691749
2024,232202978,246679173
2024,210988540,225455239
2024,209230486,223691574
2024,210988553,225455252
2024,210988554,225455253
2024,225839740,240308805
2024,225839741,240308804
2024,225839742,240308804
2024,209230503,223691592
2024,209230504,223691592
2024,213178147,227651426
2024,209230568,223691659
2024,209230569,223691658
2024,209230570,223691658
2024,210988595,225455293
2024,210988595,225455294
2024,210988602,225455301
2024,219130234,233608013
2024,209230588,223691679
2024,210988823,225455510
2024,210988824,225455511
2024,209230488,223691577
2024,210988825,225455512
2024,210988825,225455513
2024,210988827,225455515
2024,209230499,223691586
2024,210988829,225455517
2024,210988831,225455519
2024,213178047,227651330
2024,209230518,223691606
2024,232202915,246679114
2024,209230538,223691629
2024,209230547,223691638
2024,209230548,223691638
2024,209230549,223691638
2024,223968796,238430785
2024,232202931,246679130
2024,210988552,225455251
2024,213178087,227651366
2024,210988589,225455287
2024,232203268,246679458
2024,210988620,225455316
2024,210988826,225455514
2024,209230517,223691605
2024,209230527,223691617
2024,232203292,246679482
2024,209230543,223691634
2024,232202943,246679141
2024,209230542,223691633
2024,210988830,225455518
2024,232203005,246679200
2024,210988832,225455520
2024,209230509,223691597
2024,232203025,246679220
2024,214862189,229338453
2024,214862190,229338453
2024,210988835,225455523
2024,209230537,223691628
2024,209230520,223691608
2024,209230520,223691609
2024,219130239,233608018
2024,232202952,246679150
2024,214862115,229338382
2024,213178145,227651424
2024,209230540,223691631
2024,225839437,240308501
2024,210988591,225455289
2024,232202970,246679201
2024,232202971,246679201
2024,232202972,246679201
2024,232202994,246679201
2024,232202995,246679201
2024,210988599,225455298
2024,213178090,227651369
2024,210988622,225455317
2024,210988625,225455321
2024,232203026,246679221
2024,209230510,223691598
2024,210988627,225455323
2024,232203028,246679223
2024,209230506,223691594
2024,209230516,223691604
2024,213178106,227651384
2024,232203043,246679240
2024,209230536,223691627
2024,232202977,246679172
2024,210988685,225455382
2024,210988719,225455411
2024,210988740,225455432
2024,210988592,225455290
2024,232202996,246679190
2024,232202996,246679191
2024,214862164,229338426
2024,232203052,246679249
2024,210988605,225455304
2024,209230576,223691665
2024,232203075,246679272
2024,209230508,223691596
2024,209230514,223691602
2024,232203113,246679310
2024,209230526,223691616
2024,209230535,223691626
2024,232203019,246679213
2024,210988634,225455331
2024,232203034,246679230
2024,232203049,246679246
2024,210988683,225455380
2024,209230584,223691675
2024,213178165,227651443
2024,216929506,231405967
2024,232203074,246679271
2024,210988645,225455342
2024,210988703,225455395
2024,209230523,223691613
2024,216929477,231405937
2024,216929478,231405937
2024,232203105,246679302
2024,210988628,225455324
2024,232203134,246679331
2024,232203079,246679278
2024,210988641,225455338
2024,209230553,223691642
2024,210988650,225455346
2024,232209975,246686137
2024,220792650,235273230
2024,220792650,235273231
2024,220792652,235273233
2024,210988114,225454805
2024,210988125,225454817
2024,220792654,235273236
2024,220792656,235273239
2024,210988141,225454834
2024,210988152,225454845
2024,232210009,246686174
2024,225839594,240308657
2024,220792658,235273242
2024,220792659,235273242
2024,232209983,246686146
2024,220791614,235272169
2024,232209992,246686155
2024,232209992,246686156
2024,210988163,225454857
2024,232209995,246686159
2024,220791595,235272149
2024,225840449,240309522
2024,220791635,235272191
2024,232210000,246686165
2024,220791650,235272206
2024,210988177,225454874
2024,232210030,246686196
2024,232210041,246686205
2024,220791662,235272217
2024,232210006,246686171
2024,220791676,235272232
2024,232210010,246686175
2024,232210051,246686216
2024,232210017,246686182
2024,220791701,235272257
2024,232210026,246686192
2024,232210036,246686202
2024,232210037,246686202
2024,232210046,246686211
2024,232210063,246686227
2024,220791719,235272279
2024,220791733,235272295
2024,232210069,246686234
2024,232210077,246686242
2024,220791740,235272301
2024,232210055,246686220
2024,210988080,225454769
2024,232210103,246686266
2024,220791767,235272328
2024,220791623,235272179
2024,232210115,246686278
2024,232210117,246686278
2024,232210118,246686278
2024,220791637,235272194
2024,232210072,246686237
2024,225840450,240309523
2024,225840452,240309526
2024,210988092,225454780
2024,223968503,238430492
2024,232210086,246686251
2024,232210087,246686251
2024,232210099,246686263
2024,220791698,235272255
2024,232210183,246686343
2024,220791715,235272276
2024,232210192,246686352
2024,232210208,246686361
2024,225840453,240309527
2024,210988168,225454866
2024,220791736,235272297
2024,232210216,246686369
2024,220791752,235272313
2024,232210148,246686307
2024,220791772,235272333
2024,232210157,246686316
2024,220791789,235272351
2024,210988098,225454786
2024,210988098,225454787
2024,210988098,225454788
2024,232210173,246686331
2024,232210105,246686268
2024,232210116,246686277
2024,223968573,238430558
2024,232210134,246686295
2024,220791672,235272230
2024,232210143,246686303
2024,232210153,246686312
2024,232210163,246686323
2024,232210164,246686323
2024,232210165,246686322
2024,232210162,246686321
2024,223968529,238430513
2024,232210176,246686334
2024,220791691,235272248
2024,220791702,235272259
2024,220791725,235272285
2024,232210186,246686346
2024,220791713,235272272
2024,220791734,235272294
2024,210988123,225454816
2024,232210193,246686353
2024,225840454,240309528
2024,232210155,246686314
2024,210988142,225454835
2024,210988169,225454863
2024,220791773,235272334
2024,232210167,246686325
2024,232210181,246686340
2024,232210181,246686341
2024,220791793,235272356
2024,225839702,240308765
2024,220791661,235272216
2024,232210203,246686356
2024,220791671,235272227
2024,232210215,246686368
2024,232210194,246686354
2024,213178094,227651373
2024,209230577,223691666
2024,209230583,223691674
2024,210988717,225455409
2024,210988718,225455410
2024,210988621,225455318
2024,209230511,223691599
2024,232203106,246679303
2024,214862162,229338424
2024,210988632,225455328
2024,210988632,225455329
2024,213178103,227651381
2024,210988644,225455341
2024,223968846,238430835
2024,210988654,225455351
2024,209230541,223691632
2024,210988681,225455378
2024,232203133,246679330
2024,209230561,223691650
2024,232203171,246679366
2024,210988727,225455419
2024,232203204,246679397
2024,232203151,246679347
2024,209230592,223691683
2024,232203185,246679377
2024,213178148,227651427
2024,210988631,225455326
2024,210988631,225455327
2024,210988647,225455344
2024,232203084,246679281
2024,219130246,233608026
2024,232203110,246679307
2024,209230552,223691641
2024,219130262,233608037
2024,232203183,246679376
2024,232203211,246679404
2024,225839529,240308595
2024,213178157,227651435
2024,210988790,225455479
2024,219130273,233608046
2024,210988807,225455496
2024,209230582,223691673
2024,213178164,227651442
2024,232203111,246679308
2024,216929425,231405883
2024,213178196,227651474
2024,210988657,225455354
2024,210988668,225455365
2024,216929426,231405884
2024,210988701,225455392
2024,210988715,225455407
2024,210988715,225455408
2024,210988716,225455408
2024,210988734,225455426
2024,232203138,246679334
2024,232203167,246679362
2024,210988747,225455439
2024,210988764,225455454
2024,210988764,225455455
2024,210988765,225455454
2024,210988765,225455455
2024,210988636,225455334
2024,213178078,227651357
2024,213178077,227651356
2024,210988667,225455364
2024,210988678,225455375
2024,210988700,225455391
2024,213178083,227651362
2024,210988713,225455405
2024,210988713,225455406
2024,210988714,225455405
2024,210988714,225455406
2024,210988730,225455422
2024,214862163,229338425
2024,210988744,225455436
2024,223968773,238430762
2024,210988767,225455457
2024,210988643,225455340
2024,210988652,225455349
2024,210988663,225455360
2024,214862192,229338455
2024,210988695,225455387
2024,232203194,246679386
2024,210988721,225455413
2024,232203222,246679415
2024,213178199,227651478
2024,232203240,246679432
2024,213178104,227651382
2024,210988646,225455343
2024,213178129,227651408
2024,210988666,225455363
2024,213178139,227651418
2024,214862203,229338466
2024,210988677,225455374
2024,213178215,227651493
2024,210988686,225455383
2024,210988687,225455383
2024,210988688,225455383
2024,216929453,231405913
2024,210988704,225455396
2024,225839578,240308643
2024,210988737,225455429
2024,213178151,227651430
2024,232203145,246679341
2024,232203245,246679437
2024,210988770,225455460
2024,214862234,229338495
2024,232203264,246679454
2024,232203281,246679471
2024,210988662,225455359
2024,210988672,225455369
2024,213178213,227651491
2024,213178253,227651530
2024,232203299,246679489
2024,232203212,246679405
2024,213178280,227651556
2024,213178212,227651490
2024,225839631,240308700
2024,232203535,246679721
2024,210988773,225455463
2024,210988784,225455475
2024,210988786,225455475
2024,214862193,229338456
2024,220790793,235271350
2024,210988795,225455484
2024,210988805,225455494
2024,213178249,227651527
2024,213178263,227651540
2024,220790832,235271387
2024,210988702,225455393
2024,213178218,227651496
2024,214862207,229338470
2024,213178239,227651517
2024,213178267,227651544
2024,216929486,231405945
2024,216929487,231405945
2024,216929488,231405945
2024,210988778,225455468
2024,210988788,225455477
2024,213178182,227651459
2024,232203537,246679723
2024,210988698,225455390
2024,213178206,227651484
2024,220790855,235271412
2024,210988724,225455416
2024,210988738,225455430
2024,214862228,229338489
2024,232203229,246679422
2024,214862263,229338520
2024,214862205,229338468
2024,225839433,240308497
2024,214862219,229338481
2024,210988752,225455444
2024,210988769,225455459
2024,210988782,225455472
2024,232203255,246679447
2024,213178312,227651586
2024,213178236,227651513
2024,213178228,227651505
2024,210988811,225455500
2024,210988812,225455500
2024,210988813,225455500
2024,232203352,246679543
2024,213178283,227651559
2024,232203267,246679457
2024,210988755,225455447
2024,213178325,227651597
2024,213178326,227651598
2024,225839487,240308551
2024,213178323,227651595
2024,214862255,229338516
2024,210988803,225455491
2024,232203293,246679483
2024,232203317,246679507
2024,232203343,246679534
2024,210988748,225455440
2024,213178266,227651543
2024,232203385,246679572
2024,232203296,246679486
2024,232203297,246679487
2024,232203312,246679503
2024,213178290,227651566
2024,232203335,246679525
2024,213178317,227651591
2024,213178211,227651489
2024,213178245,227651523
2024,213178276,227651552
2024,213178344,227651617
2024,213178359,227651632
2024,214862300,229338556
2024,213178378,227651653
2024,213178402,227651678
2024,213178200,227651477
2024,213178210,227651488
2024,213178219,227651497
2024,213178220,227651497
2024,232203487,246679671
2024,213178246,227651524
2024,213178247,227651525
2024,232203324,246679515
2024,213178279,227651555
2024,232203351,246679542
2024,219130299,233608075
2024,214862215,229338478
2024,213178332,227651604
2024,232203382,246679569
2024,213178352,227651625
2024,213178292,227651568
2024,213178292,227651569
2024,213178303,227651578
2024,219130241,233608020
2024,213178318,227651592
2024,213178319,227651592
2024,213178327,227651599
2024,219130248,233608028
2024,232203401,246679587
2024,213178343,227651616
2024,213178354,227651627
2024,232203430,246679615
2024,213178361,227651634
2024,213178361,227651636
2024,213178368,227651643
2024,216929422,231405881
2024,213178397,227651673
2024,225839466,240308529
2024,232203363,246679553
2024,232203364,246679552
2024,232203365,246679552
2024,214862306,229338561
2024,223969068,238431060
2024,232203388,246679575
2024,214862227,229338488
2024,219130274,233608047
2024,232203407,246679593
2024,232203450,246679635
2024,214862238,229338499
2024,214862253,229338514
2024,219130268,233608042
2024,213178365,227651640
2024,216929439,231405898
2024,214862288,229338544
2024,232203459,246679644
2024,232203459,246679645
2024,214862317,229338570
2024,216929460,231405922
2024,213178336,227651608
2024,213178336,227651609
2024,213178342,227651615
2024,232203467,246679653
2024,213178353,227651626
2024,213178364,227651639
2024,214862230,229338491
2024,214862248,229338509
2024,214862257,229338518
2024,213178379,227651654
2024,214862273,229338530
2024,232203399,246679585
2024,213178395,227651670
2024,213178333,227651605
2024,214862326,229338579
2024,219130247,233608027
2024,216929528,231405989
2024,213178357,227651630
2024,225839480,240308544
2024,213178366,227651641
2024,213178375,227651650
2024,232203412,246679598
2024,216929411,231405871
2024,213178400,227651676
2024,216929442,231405901
2024,232203788,246679968
2024,214862278,229338535
2024,220790941,235271490
2024,214862314,229338568
2024,220790881,235271433
2024,220790881,235271434
2024,220790882,235271434
2024,214862361,229338612
2024,213178372,227651647
2024,223968792,238430781
2024,223968793,238430781
2024,216929496,231405953
2024,213178401,227651677
2024,219130282,233608058
2024,214862251,229338512
2024,213178411,227651687
2024,214862256,229338517
2024,213178334,227651606
2024,214862270,229338527
2024,213178348,227651621
