data_year,criminal_act_id,offense_id
2023,6,224164194
2023,1,208947119
2023,6,208947130
2023,6,224164217
2023,6,201070247
2023,9,208664916
2023,5,208664917
2023,9,208664935
2023,6,208946648
2023,9,208946653
2023,6,214297773
2023,6,208664970
2023,6,208664971
2023,9,224161525
2023,6,208665030
2023,7,208946681
2023,6,224161634
2023,9,224161679
2023,14,208664966
2023,9,208664988
2023,9,208946695
2023,5,208665031
2023,9,208946665
2023,6,208946635
2023,6,224161421
2023,6,208946642
2023,6,224161476
2023,6,224161529
2023,5,208946646
2023,6,208946652
2023,6,224161489
2023,6,224161641
2023,6,224161775
2023,3,208946913
2023,9,224161823
2023,6,224161615
2023,9,208946928
2023,6,224161668
2023,9,208946662
2023,6,224161708
2023,9,224161748
2023,6,224161456
2023,6,224161575
2023,6,214298266
2023,9,214298308
2023,5,224161582
2023,6,214297985
2023,6,224161809
2023,8,224161762
2023,9,224161614
2023,6,224161650
2023,6,224161651
2023,5,208665682
2023,9,224161667
2023,6,224161846
2023,6,224161850
2023,6,224161851
2023,8,208665781
2023,14,224161858
2023,9,224161789
2023,9,224161813
2023,9,224161741
2023,6,208665899
2023,9,224161822
2023,9,224161899
2023,9,224161836
2023,3,224161895
2023,9,224161937
2023,5,224161961
2023,6,208946840
2023,6,224155245
2023,8,208945124
2023,6,208662344
2023,9,224155273
2023,6,224155293
2023,12,224155322
2023,6,224155338
2023,9,224155277
2023,2,224155368
2023,3,208662283
2023,1,224155439
2023,6,224155439
2023,6,224155448
2023,9,224155475
2023,6,201067746
2023,6,208662298
2023,8,208662273
2023,6,208944679
2023,6,224155444
2023,7,201067752
2023,6,224155455
2023,8,224155455
2023,6,208944691
2023,6,224155483
2023,6,224155509
2023,9,201067734
2023,3,224155513
2023,3,208944718
2023,6,201067697
2023,6,224155426
2023,6,208662644
2023,6,208662664
2023,6,201067701
2023,6,208944736
2023,6,208662333
2023,6,201067722
2023,9,208662334
2023,2,208662417
2023,9,208662374
2023,8,208662425
2023,9,208662393
2023,8,208662397
2023,6,208662400
2023,9,208944895
2023,6,224155532
2023,6,208944754
2023,6,201067727
2023,6,224155466
2023,6,224155491
2023,6,224155512
2023,3,208944787
2023,6,224155499
2023,6,201067744
2023,6,201067745
2023,6,224156038
2023,3,208944855
2023,6,208944884
2023,6,208944889
2023,7,208944889
2023,12,208944911
2023,6,208662418
2023,6,224155530
2023,2,224155540
2023,9,224155541
2023,6,224155542
2023,7,224155558
2023,9,224155562
2023,6,224155570
2023,6,224155545
2023,6,224155611
2023,6,224155626
2023,6,224155604
2023,9,208944916
2023,6,224155713
2023,9,224155565
2023,3,224155658
2023,6,224155658
2023,6,224155659
2023,6,224155702
2023,9,208944928
2023,2,224155692
2023,3,224155692
2023,6,224155692
2023,6,201067755
2023,6,224155654
2023,6,224155673
2023,6,224155580
2023,6,201067725
2023,6,224155732
2023,1,224155756
2023,6,201068307
2023,2,224155779
2023,3,224155779
2023,6,224155665
2023,6,201068164
2023,6,224155789
2023,2,224155638
2023,6,208944894
2023,6,224155770
2023,9,201068173
2023,6,224155720
2023,6,224155808
2023,8,208664678
2023,6,204536894
2023,7,204536894
2023,6,204536859
2023,3,204536876
2023,6,204536876
2023,9,208344066
2023,6,208946403
2023,6,208344080
2023,6,214297626
2023,6,214297630
2023,9,214297546
2023,6,214297636
2023,6,208341026
2023,6,214297647
2023,6,214297545
2023,6,214297550
2023,3,208341011
2023,6,214297596
2023,6,208341073
2023,9,214297613
2023,6,214297627
2023,9,214297666
2023,6,218073454
2023,6,218073484
2023,6,208341040
2023,6,218072545
2023,9,218072430
2023,6,218072442
2023,6,218072443
2023,6,218072474
2023,6,214297559
2023,6,218072480
2023,2,208341074
2023,6,208341077
2023,6,218072493
2023,1,218072506
2023,6,218072507
2023,6,218072544
2023,1,218072559
2023,6,218072578
2023,12,224163745
2023,6,224163752
2023,6,224163766
2023,6,224163777
2023,9,224163771
2023,6,224163889
2023,6,224163775
2023,9,224163911
2023,9,224163932
2023,6,224163779
2023,9,224163866
2023,9,224163880
2023,2,224163862
2023,6,224163863
2023,6,224163894
2023,6,224163918
2023,6,224163919
2023,9,224163924
2023,1,224163916
2023,9,224163949
2023,7,224163993
2023,9,224163856
2023,9,224163981
2023,9,224163995
2023,6,224163827
2023,2,224163965
2023,9,224163992
2023,6,224163942
2023,2,224164032
2023,6,221356443
2023,9,221356502
2023,6,221356276
2023,2,224163931
2023,9,221356431
2023,1,224163943
2023,3,224164007
2023,9,224163994
2023,9,224164056
2023,9,224164006
2023,2,224164043
2023,6,224164046
2023,6,224164061
2023,6,224163990
2023,6,224163991
2023,6,224164066
2023,7,224164188
2023,9,224163996
2023,9,224164013
2023,6,224164034
2023,6,221356175
2023,1,221356212
2023,3,221356238
2023,9,221356256
2023,6,218071989
2023,6,221356280
2023,6,221356275
2023,6,221356126
2023,6,218072000
2023,6,218072016
2023,6,218072017
2023,5,218072041
2023,1,214298994
2023,9,208666177
2023,6,208666174
2023,6,224167339
2023,9,208666280
2023,8,208666348
2023,9,208666210
2023,6,208947495
2023,3,208947513
2023,6,224167310
2023,6,208666342
2023,6,224167213
2023,6,208666284
2023,2,208666196
2023,6,224167271
2023,6,208666232
2023,6,208947512
2023,6,208666346
2023,6,208666356
2023,9,208666441
2023,6,224167162
2023,6,224167185
2023,6,208947568
2023,6,208666343
2023,7,224167385
2023,6,208947555
2023,1,208947666
2023,9,208947698
2023,6,224167552
2023,6,224167267
2023,1,224167472
2023,6,224167501
2023,9,224167300
2023,2,224167368
2023,6,224167350
2023,6,224167479
2023,6,224167463
2023,3,224167519
2023,3,224167558
2023,6,224167358
2023,6,224167568
2023,5,224167502
2023,6,224167533
2023,6,224167561
2023,6,224167626
2023,6,224167730
2023,6,224167485
2023,9,224167654
2023,8,224167565
2023,9,224167556
2023,6,224167738
2023,8,224167851
2023,4,208666505
2023,6,224167599
2023,6,224167729
2023,6,208666394
2023,6,208946128
2023,6,208946142
2023,6,208946162
2023,5,208945334
2023,5,214298075
2023,6,208945350
2023,6,208945360
2023,6,208945372
2023,6,214297864
2023,6,214297910
2023,6,204534946
2023,6,214297928
2023,6,214297867
2023,6,214297881
2023,6,214298011
2023,6,214297932
2023,6,224157038
2023,6,224157067
2023,6,224157102
2023,6,224157130
2023,6,224157167
2023,6,208341277
2023,8,208341277
2023,6,224157192
2023,6,224157232
2023,6,224157051
2023,6,224157106
2023,6,208945390
2023,7,224157264
2023,6,224156981
2023,6,208945395
2023,7,224157242
2023,6,224157266
2023,6,203022576
2023,6,224157336
2023,7,208945407
2023,7,224157377
2023,6,203021878
2023,6,204534895
2023,6,224157117
2023,6,203021898
2023,7,203022052
2023,6,204534628
2023,7,208341290
2023,7,224157383
2023,6,208341108
2023,6,208341119
2023,6,208341138
2023,6,208341150
2023,6,203022148
2023,4,224165166
2023,9,224165183
2023,6,224165219
2023,6,224165251
2023,6,224165025
2023,6,224165052
2023,6,224165164
2023,9,224165290
2023,6,221356750
2023,6,221356784
2023,8,198510105
2023,1,221356906
2023,3,221356807
2023,6,221356847
2023,8,208662900
