data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2023,5,177991664,1.000,9,16820586
2023,5,177991674,4.000,9,16820590
2023,5,177991674,0.000,3,16820591
2023,5,177991694,1.000,9,16820599
2023,5,177991701,1.000,9,16820600
2023,5,177991708,1.000,11,16820604
2023,5,177992391,1.000,11,16820800
2023,5,177991721,1.000,11,16820610
2023,5,177992462,1.000,11,16820825
2023,16,177991707,1.000,11,16820602
2023,17,177991707,1.000,11,16820603
2023,5,177991726,1.000,11,16820611
2023,8,177991726,1.000,11,16820612
2023,5,177991729,1.000,11,16820613
2023,5,177991764,1.000,11,16820630
2023,5,177991757,1.000,11,16820624
2023,5,177991718,1.000,11,16820609
2023,5,177991733,1.000,11,16820614
2023,5,177991771,1.000,11,16820632
2023,5,177991755,1.000,11,16820622
2023,5,177991768,1.000,11,16820631
2023,5,177991759,1.000,11,16820625
2023,1,177991742,1.000,11,16820620
2023,2,177991799,1.000,11,16820643
2023,17,177991799,1.000,11,16820644
2023,5,177991811,1.000,11,16820650
2023,5,177991760,1.000,11,16820626
2023,5,177991762,1.000,9,16820628
2023,17,177991756,1.000,11,16820623
2023,5,177991763,1.000,11,16820629
2023,5,177991774,1.000,11,16820633
2023,5,177991782,1.000,11,16820636
2023,12,177991782,4.000,9,16820637
2023,5,177991746,1.000,11,16820621
2023,5,177991800,0.000,3,16820645
2023,5,177991761,1.000,11,16820627
2023,5,177991781,1.000,11,16820635
2023,5,177991794,1.000,11,16820640
2023,5,177991816,1.000,11,16820652
2023,5,177991839,1.000,11,16820658
2023,5,177991776,1.000,11,16820634
2023,5,177991795,1.000,11,16820641
2023,5,177991806,1.000,11,16820648
2023,8,177991841,2.000,9,16820659
2023,5,177991861,5.000,1,16820665
2023,4,177991803,0.010,1,16820646
2023,5,177991803,4.000,1,16820647
2023,5,177991796,1.000,11,16820642
2023,5,177991820,1.000,11,16820653
2023,5,177991865,1.000,11,16820666
2023,5,177991898,1.000,11,16820683
2023,5,177991856,1.000,11,16820663
2023,5,177991845,0.000,3,16820660
2023,5,177991904,1.000,9,16820685
2023,5,177991916,2.000,3,16820689
2023,12,177991916,1.000,1,16820690
2023,5,177991741,1.000,9,16820619
2023,5,177991879,1.000,11,16820672
2023,5,177991895,1.000,11,16820680
2023,5,177991919,1.000,11,16820691
2023,5,177991936,1.000,11,16820693
2023,5,177991961,2.000,1,16820696
2023,5,177991889,1.000,11,16820677
2023,5,177991915,1.000,11,16820688
2023,5,182555897,2.000,1,17475872
2023,5,182555913,1.000,11,17475877
2023,5,182555914,1.000,11,17475878
2023,1,177991931,1.000,11,16820692
2023,5,182555928,1.000,11,17475882
2023,5,177991914,1.000,11,16820687
2023,5,182555726,1.000,11,17475825
2023,5,177991896,1.000,11,16820681
2023,16,177991896,1.000,11,16820682
2023,5,182555763,1.000,3,17475834
2023,5,182555804,1.000,11,17475847
2023,5,182555842,1.000,11,17475859
2023,5,182555940,1.000,11,17475884
2023,5,182555922,1.000,11,17475880
2023,5,182555950,1.000,11,17475887
2023,5,182555966,1.000,11,17475892
2023,5,177991942,4.000,1,16820694
2023,5,182555986,1.000,11,17475898
2023,5,177992012,1.000,11,16820708
2023,5,182555745,1.000,11,17475829
2023,5,177991973,1.000,11,16820700
2023,5,182555769,1.000,11,17475836
2023,5,182555841,1.000,1,17475858
2023,5,182555866,1.000,11,17475861
2023,5,182555907,1.000,11,17475875
2023,5,182555929,1.000,11,17475883
2023,5,182555979,1.000,11,17475895
2023,5,177991987,1.000,11,16820705
2023,5,182555759,1.000,11,17475832
2023,5,177992061,1.000,11,16820731
2023,5,177991990,1.000,9,16820707
2023,2,182555836,1.000,1,17475857
2023,4,182555968,1.000,11,17475893
2023,12,182555968,1.000,11,17475894
2023,5,177992026,1.000,7,16820714
2023,12,182555782,1.000,1,17475841
2023,5,177992051,1.000,3,16820724
2023,5,177992044,1.000,11,16820721
2023,8,177992044,4.500,9,16820722
2023,17,177992044,1.000,9,16820723
2023,5,182555944,1.000,11,17475885
2023,5,182555921,1.000,9,17475879
2023,5,182556053,1.000,11,17475915
2023,5,182555964,1.000,7,17475891
2023,5,177992063,1.000,11,16820732
2023,4,182556177,2.000,9,17475937
2023,4,182556177,1.000,11,17475938
2023,5,182556177,1.000,11,17475939
2023,5,177992024,1.000,11,16820713
2023,5,177992042,1.000,11,16820720
2023,5,182556070,1.000,9,17475918
2023,5,182556093,1.000,11,17475919
2023,1,177992052,0.012,1,16820725
2023,4,177992052,0.008,1,16820726
2023,5,177992098,1.000,11,16820739
2023,12,177992101,0.054,1,16820740
2023,5,177992076,2.000,1,16820735
2023,1,171164348,1.000,11,15896943
2023,12,171164348,1.000,9,15896944
2023,5,170953143,1.000,11,15867429
2023,5,167852635,1.000,11,15419989
2023,5,170953151,1.000,11,15867431
2023,2,171164381,9.230,1,15896952
2023,15,171164381,6.075,1,15896953
2023,5,177993666,1.000,7,16821044
2023,5,170953193,1.000,11,15867436
2023,5,170953145,1.000,11,15867430
2023,11,163290124,7.000,9,14768111
2023,5,170953163,1.000,11,15867432
2023,5,163290128,1.000,11,14768112
2023,3,180464585,1.000,11,17163795
2023,5,171164327,1.000,11,15896934
2023,5,171164351,1.000,11,15896945
2023,5,171164353,1.000,11,15896946
2023,5,163290076,1.000,11,14768096
2023,2,166721913,1.000,11,15258871
2023,5,166721913,1.000,11,15258872
2023,5,166721944,1.000,11,15258876
2023,5,170953261,1.000,11,15867450
2023,5,177994251,1.000,11,16821147
2023,2,177993849,1.000,11,16821069
2023,4,177993849,1.000,11,16821070
2023,3,177993877,1.000,11,16821077
2023,5,166722013,1.000,11,15258896
2023,5,166722054,1.000,11,15258908
2023,5,171164485,1.000,11,15896972
2023,5,171164502,1.000,11,15896983
2023,5,171164537,1.000,11,15896990
2023,5,182553855,1.000,1,17475445
2023,5,170714155,3.800,1,15832159
2023,12,170714169,6.400,1,15832166
2023,5,170714205,0.123,3,15832173
2023,12,170712902,0.044,1,15831927
2023,16,182551267,18.000,9,17474811
2023,17,182551267,2.000,9,17474812
2023,4,175157658,0.020,1,16440676
2023,4,182551909,1.000,1,17474987
2023,5,182551909,4.000,1,17474988
2023,8,182551948,4.310,1,17475000
2023,4,182551166,0.200,1,17474791
2023,4,182551192,0.500,1,17474795
2023,16,182551192,1.000,1,17474796
2023,8,170712894,0.500,5,15831924
2023,12,170712894,5.000,1,15831925
2023,4,182551259,0.400,5,17474804
2023,5,182551259,1.000,9,17474805
2023,12,182551259,0.050,1,17474806
2023,5,175157756,1.000,11,16440714
2023,12,175157634,0.055,1,16440669
2023,5,175157646,0.800,3,16440674
2023,5,175157680,1.000,11,16440685
2023,16,182551418,5.000,9,17474841
2023,3,182551433,0.100,1,17474846
2023,4,182551340,0.010,1,17474824
2023,17,175157708,0.536,1,16440699
2023,17,175157725,0.855,1,16440700
2023,16,175157657,6.000,9,16440675
2023,8,175157666,0.050,5,16440677
2023,8,175157671,0.867,1,16440680
2023,5,170712313,4.000,1,15831771
2023,4,175157674,0.429,1,16440682
2023,15,175157674,2.500,9,16440683
2023,8,175157681,1.033,1,16440686
2023,12,175157681,1.023,1,16440687
2023,8,175157686,4.000,9,16440690
2023,12,175157686,8.225,1,16440691
2023,8,175157729,0.375,1,16440704
2023,4,175157735,1.000,1,16440708
2023,17,175157740,0.050,1,16440709
2023,4,170712315,2.334,1,15831773
2023,4,175157750,0.058,1,16440711
2023,12,175157750,0.074,1,16440712
2023,4,175157670,0.147,1,16440678
2023,12,175157670,0.187,1,16440679
2023,12,175157672,0.278,1,16440681
2023,4,170712303,0.003,1,15831767
2023,5,170712303,80.000,1,15831768
