data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2023,177992826,10,,,
2023,177992820,3,30000,,
2023,177992820,10,,,
2023,177992862,10,,,
2023,177992862,27,1,,
2023,177992868,10,,,
2023,177992868,27,1,,
2023,177992861,3,15000,,
2023,182648880,2,2,,
2023,182648880,10,,,
2023,177992881,10,,,
2023,177992871,10,,,
2023,177992878,10,,,
2023,177992893,63,1,,
2023,177992829,63,1,,
2023,177992834,10,,,
2023,177992834,16,100,,
2023,177992849,2,8,,
2023,177992849,7,1,,
2023,177992849,10,,,
2023,177992849,13,1,,
2023,177992849,20,2780,,
2023,177992849,47,0,,
2023,177992858,10,,,
2023,177992883,35,1200,,
2023,177992895,10,,,
2023,177992907,10,,,
2023,177992915,10,,,
2023,177992831,10,,,
2023,177992840,10,,,
2023,177992873,10,,,
2023,177992857,7,100,,
2023,177992857,10,,,
2023,177992857,13,200,,
2023,177992857,49,12,,
2023,177992857,61,1,,
2023,177992879,10,,,
2023,177992894,10,,,
2023,177992847,10,,,
2023,177992847,23,1,,
2023,177992847,47,0,,
2023,177992847,60,1,,
2023,180464594,10,,,
2023,177992860,10,,,
2023,177992860,63,1,,
2023,177992851,10,,,
2023,177992864,3,20000,,
2023,177992864,10,,,
2023,177992864,20,5406,,
2023,177992864,47,0,,
2023,177992864,63,1,,
2023,180464725,10,,,
2023,180464582,10,,,
2023,180464637,10,,,
2023,180464663,10,,,
2023,180464663,27,2,,
2023,180464691,10,,,
2023,180464691,27,2,,
2023,180464761,10,,,
2023,180464786,10,,,
2023,177992898,10,,,
2023,180464622,10,,,
2023,180464688,10,,,
2023,180464749,10,,,
2023,182648833,10,,,
2023,182648839,10,,,
2023,182648839,63,1,,
2023,182648884,9,0,,
2023,182648884,10,,,
2023,182648890,10,,,
2023,180464795,10,,,
2023,182648897,10,,,
2023,177992912,10,,,
2023,182648876,8,1352,2023-11-02,
2023,182648876,27,10,2023-11-02,
2023,182648877,10,,,
2023,182648878,8,1352,,
2023,182648878,27,10,,
2023,182648889,3,2000,,
2023,182648889,10,,,
2023,177992918,10,,,
2023,182648892,8,1352,2023-11-02,
2023,180464815,10,,,
2023,180464632,33,500,,
2023,182648898,10,,,
2023,182648885,10,,,
2023,182648894,10,,,
2023,182648896,10,,,
2023,177992926,10,,,
2023,177992846,10,,,
2023,182648901,63,10,,
2023,177992867,10,,,
2023,177992867,38,1,,
2023,177992867,51,0,,
2023,182648902,3,1502,2023-11-14,
2023,177992875,10,,,
2023,177992885,10,,,
2023,177992885,63,1,,
2023,177992900,10,,,
2023,177992913,3,100,,
2023,177992913,10,,,
2023,177992913,61,100,,
2023,182554521,10,,,
2023,182554521,61,1,,
2023,182554572,47,0,,
2023,182554573,3,4000,,
2023,182554605,10,,,
2023,182554628,10,,,
2023,182554664,10,,,
2023,182554381,10,,,
2023,182554408,10,,,
2023,182554408,13,1,,
2023,182554406,63,500,,
2023,182554446,2,25,,
2023,182554526,10,,,
2023,182554562,10,,,
2023,182554654,10,,,
2023,182554477,63,500,,
2023,182554557,3,100,,
2023,182554681,10,,,
2023,182554719,33,500,,
2023,182554637,10,,,
2023,182554666,10,,,
2023,170712575,63,1,,
2023,170712589,19,4900,,
2023,170712607,3,193,,
2023,182648641,9,0,,
2023,182648641,20,400,,
2023,182648643,3,1501,,
2023,182648644,3,1000,2023-04-06,
2023,182648648,63,250,,
2023,182648633,63,150,,
2023,182648638,63,500,,
2023,182648639,20,25050,,
2023,182648642,20,300,,
2023,182648646,20,7500,,
2023,182648650,63,40,,
2023,182648647,63,1,,
2023,182648649,10,,,
