data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,1,194854016,22.000,1,19299813
2024,5,194854032,1.000,1,19299814
2024,1,194854057,2.500,1,19299815
2024,8,194854057,3.500,1,19299816
2024,5,197425702,15.700,3,19655325
2024,16,194854069,4.000,1,19299818
2024,8,194854069,101.000,9,19299819
2024,11,194854074,1.000,1,19299820
2024,1,181730799,3.000,1,17350604
2024,5,181730816,1.000,1,17350605
2024,16,183014346,5.500,9,17548375
2024,17,183014346,19.000,1,17548376
2024,1,183014349,0.008,1,17548378
2024,1,183014354,1.000,3,17548379
2024,1,183014356,1.000,3,17548380
2024,8,183014378,1.000,9,17548382
2024,5,180405690,1.000,11,17156140
2024,2,183014396,1.000,1,17548383
2024,1,183014421,0.500,1,17548384
2024,1,183014430,16.000,1,17548385
2024,1,185159961,18.000,1,17884378
2024,5,185159961,10.500,1,17884379
2024,12,181730817,1.800,2,17350606
2024,8,180405718,3.000,1,17156141
2024,5,187258864,10.000,4,18198920
2024,5,180405726,3.000,1,17156142
2024,5,180405726,10.000,7,17156143
2024,5,184284487,25.000,10,17745333
2024,5,184284487,1.000,11,17745334
2024,11,185816339,2.000,9,17978231
2024,1,186727978,0.500,1,18115087
2024,2,186727981,2.000,1,18115088
2024,5,185816342,6.013,1,17978232
2024,5,185816342,1.000,11,17978233
2024,5,185816342,2.000,9,17978234
2024,2,188809372,4.000,1,18431236
2024,2,179565991,27.000,1,17046877
2024,2,188809373,8.000,1,18431237
2024,4,188809373,1.000,1,18431238
2024,8,188809373,3.000,1,18431239
2024,1,192919872,1.000,1,19030695
2024,8,192919872,22.000,9,19030696
2024,15,192919873,38.000,9,19030697
2024,1,191276989,1.000,1,18795581
2024,2,181730854,1.000,11,17350608
2024,4,192919875,2.000,1,19030698
2024,12,192919875,1.000,9,19030699
2024,8,181730857,2.000,9,17350609
2024,7,183321246,6.000,9,17601672
2024,12,183321249,4.000,9,17601673
2024,5,183321250,13.000,3,17601674
2024,11,189622295,4.800,3,18554888
2024,11,189622295,1.000,11,18554889
2024,12,183321373,0.400,1,17601695
2024,15,183321374,10.000,9,17601696
2024,13,183321374,6.000,9,17601697
2024,16,183321374,1.000,9,17601698
2024,12,185817136,1.000,1,17978267
2024,1,184284640,0.600,1,17745395
2024,16,184284640,59.000,9,17745396
2024,16,184284640,1.300,1,17745397
2024,16,184284643,15.000,9,17745399
2024,12,185817138,1.500,1,17978268
2024,17,185817138,1.000,11,17978269
2024,2,185817139,0.070,1,17978270
2024,16,185817139,3.000,9,17978271
2024,13,185817139,15.500,9,17978272
2024,8,187258920,7.005,1,18198925
2024,2,187258927,2.600,1,18198926
2024,2,188489791,1.200,1,18382707
2024,12,188489791,50.000,9,18382708
2024,17,188489791,0.015,1,18382709
2024,8,188489793,1.000,1,18382710
2024,12,189622511,4.000,9,18554909
2024,8,189622511,8.005,9,18554910
2024,12,189622515,6.800,1,18554911
2024,2,189622516,3.300,1,18554912
2024,8,194855597,1.243,4,19300099
2024,2,194855597,4.900,1,19300100
2024,8,195368354,4.100,1,19372185
2024,1,195368354,0.600,1,19372186
2024,8,195368355,0.800,1,19372187
2024,8,195368359,2.300,1,19372188
2024,13,181730983,1.000,9,17350658
2024,8,181730984,4.000,9,17350659
2024,8,184284685,5.000,1,17745404
2024,2,184284685,0.800,1,17745405
2024,8,181730985,2.000,9,17350660
2024,2,185817167,1.400,1,17978274
2024,1,181730988,1.300,1,17350662
2024,8,185817177,8.000,1,17978275
2024,8,185817177,1.000,11,17978276
2024,1,183014206,1.000,1,17548358
2024,5,183014231,1.500,1,17548362
2024,5,183014227,1.500,1,17548361
2024,8,189620735,1.000,9,18554743
2024,8,192919801,1.500,3,19030686
2024,5,192919801,108.005,1,19030687
2024,16,183012771,0.080,1,17548203
2024,11,196749050,13.400,1,19556160
2024,1,184283744,0.070,1,17745250
2024,16,184283745,60.000,1,17745251
2024,1,184283745,66.000,1,17745252
2024,2,195747318,12.000,1,19424398
2024,16,195747318,6.000,1,19424399
2024,1,180405073,6.004,1,17156090
2024,2,188488992,2.700,1,18382671
2024,1,188488993,14.002,1,18382672
2024,5,189620741,0.900,1,18554744
2024,8,189620743,17.000,9,18554745
2024,2,190856128,2.600,1,18731271
2024,2,190856129,0.230,1,18731272
2024,2,190856130,0.080,1,18731273
2024,1,190856133,16.000,1,18731274
2024,4,190856133,111.000,1,18731275
2024,2,190856133,39.000,1,18731276
2024,4,190856138,1.000,1,18731278
2024,8,190856139,1.000,1,18731279
2024,2,192919832,3.320,1,19030688
2024,2,194853587,0.260,1,19299783
2024,1,195747320,0.880,1,19424401
2024,5,195747321,1.000,3,19424402
2024,5,195747323,6.100,3,19424404
2024,1,195747324,3.500,1,19424405
2024,2,195747325,1.200,1,19424406
2024,8,180405104,1.000,1,17156092
2024,1,180405104,1.020,1,17156093
2024,2,181372443,0.330,1,17301323
2024,12,181372443,3.000,1,17301324
2024,17,181372443,3.000,1,17301325
2024,2,181372446,0.590,1,17301326
2024,5,183013102,26.000,1,17548228
2024,1,181372666,1.000,1,17301348
2024,16,183013132,5.002,1,17548229
2024,5,181372706,1.000,1,17301350
2024,2,186726705,0.000,1,18114952
2024,5,183013156,1.000,1,17548231
2024,8,183013164,61.001,1,17548232
2024,2,183013200,0.300,1,17548234
2024,8,183013209,2.000,1,17548237
2024,8,180405223,10.000,9,17156104
2024,8,183013220,36.007,1,17548239
2024,12,183013220,16.000,9,17548240
2024,8,183013224,3.000,9,17548242
2024,8,183013224,99.800,1,17548243
2024,5,183013229,1.000,1,17548244
2024,12,183013243,19.005,1,17548245
2024,12,183013295,1.000,9,17548247
2024,2,183013311,0.200,1,17548251
2024,5,183013323,42.300,1,17548252
2024,5,184283838,1.000,1,17745260
