data_year,bias_id,offense_id
2024,88,229054023
2024,88,229054024
2024,88,225205373
2024,88,225205374
2024,88,230575356
2024,88,226994008
2024,88,226994009
2024,88,226994010
2024,88,229054025
2024,88,229054026
2024,88,233825350
2024,88,229054027
2024,88,230575357
2024,88,229054029
2024,88,230575359
2024,88,229054030
2024,88,229054031
2024,88,230575361
2024,88,230575362
2024,88,229054036
2024,88,230575363
2024,88,220757475
2024,88,240982244
2024,88,229054038
2024,88,230575365
2024,88,229054041
2024,88,229054042
2024,88,229054040
2024,88,230575367
2024,88,220757504
2024,88,232996462
2024,88,229054043
2024,88,232996463
2024,88,220757562
2024,88,230575370
2024,88,230575372
2024,88,230575374
2024,88,230575375
2024,88,232996464
2024,88,220757533
2024,88,230575378
2024,88,230575379
2024,88,230575380
2024,88,230575377
2024,88,232996465
2024,88,230575381
2024,88,230575383
2024,88,220757605
2024,88,232996468
2024,88,232996469
2024,88,230575384
2024,88,236110777
2024,88,236110778
2024,88,220779751
2024,88,236110779
2024,88,238693926
2024,88,238693927
2024,88,238693928
2024,88,238693929
2024,88,238693930
2024,88,228036735
2024,88,240134075
2024,88,238693932
2024,88,238693933
2024,88,238693934
2024,88,228036738
2024,88,244469942
2024,88,238693936
2024,88,228036739
2024,88,220779752
2024,88,244469943
2024,88,238693938
2024,88,238693939
2024,88,238693940
2024,88,238693941
2024,88,238693942
2024,88,238693943
2024,88,244469944
2024,88,238693945
2024,88,238693946
2024,88,220779754
2024,88,238693947
2024,88,238693948
2024,88,238693949
2024,88,240134076
2024,88,236110780
2024,88,222557621
2024,88,244469945
2024,88,244469946
2024,88,240134078
2024,88,240134079
2024,88,222557622
2024,88,240134080
2024,88,240134081
2024,88,240134082
2024,88,230000190
2024,88,220779753
2024,88,240134083
2024,88,240134084
2024,88,242494406
2024,88,240134086
2024,88,244469947
2024,88,240134089
2024,88,240134092
2024,88,242494407
2024,88,230000191
2024,88,242494408
2024,88,242494409
2024,88,242494410
2024,88,244469948
2024,88,242494411
2024,88,242494412
2024,88,242494413
2024,88,244469949
2024,88,242494414
2024,88,242494415
2024,88,242494416
2024,88,242494417
2024,88,242494418
2024,88,242494419
2024,88,242494420
2024,88,242494421
2024,88,244469950
2024,88,242494423
2024,88,242494424
2024,88,230000192
2024,88,242494425
2024,88,230000193
2024,88,230000194
2024,88,246476633
2024,88,233827790
2024,88,233827791
2024,88,230000197
2024,88,230000198
2024,88,232290540
2024,88,220779755
2024,88,232290541
2024,88,232290542
2024,88,222557623
2024,88,232290543
2024,88,222557624
2024,88,232290544
2024,88,232290545
2024,88,222557625
2024,88,232290546
2024,88,222557626
2024,88,232290547
2024,88,220779756
2024,88,220779757
2024,88,233827794
2024,88,233827795
2024,88,233827796
2024,88,222557627
2024,88,233827798
2024,88,238693950
2024,88,233827800
2024,88,233827801
2024,88,233827802
2024,88,233827804
2024,88,222557629
2024,88,233827805
2024,88,220779759
2024,88,222557630
2024,88,236110781
2024,88,220779760
2024,88,220779761
2024,88,222557631
2024,88,236110782
2024,88,222557632
2024,88,238693951
2024,88,236110784
2024,88,236110785
2024,88,222557633
2024,88,236110786
2024,88,236110787
2024,88,222557634
2024,88,222557635
2024,88,220779762
2024,88,238693952
2024,88,238693953
2024,88,238693954
2024,88,238693955
2024,88,238693956
2024,88,244469951
2024,88,240134094
2024,88,224463580
2024,88,224463581
2024,88,240134096
2024,88,222557636
2024,88,222557637
2024,88,224463582
2024,88,240134097
2024,88,224463583
2024,88,240134098
2024,88,240134099
2024,88,224463584
2024,88,242494427
2024,88,242494428
2024,88,242494429
2024,88,224463585
2024,88,224463586
2024,88,244469952
2024,88,224463587
2024,88,228036741
2024,88,224463589
2024,88,224463590
2024,88,224463591
2024,88,220779764
2024,88,224463592
2024,88,226022112
2024,88,220779765
2024,88,224463594
2024,88,224463595
2024,88,224463596
2024,88,224463597
2024,88,228036743
2024,88,222557638
2024,88,220779767
2024,88,226022114
2024,88,220779768
2024,88,226022115
2024,88,226022116
2024,88,226022117
2024,88,226022118
2024,88,230000199
2024,88,226022120
2024,88,220779770
2024,88,226022121
2024,88,222557639
2024,88,226022122
2024,88,226022123
2024,88,226022124
2024,88,226022125
2024,88,226022126
2024,88,226022127
2024,88,226022128
2024,88,226022129
2024,88,226022130
2024,88,226022131
2024,88,230000200
2024,88,226022133
2024,88,226022134
2024,88,226022135
2024,88,226022136
2024,88,220779766
2024,88,226022137
2024,88,228036744
2024,88,228036746
2024,88,228036747
2024,88,228036749
2024,88,220779772
2024,88,228036750
2024,88,228036752
2024,88,228036753
2024,88,228036755
2024,88,228036756
2024,88,224463599
2024,21,220779773
2024,88,228036758
2024,88,228036759
2024,88,224463600
2024,88,220779775
2024,88,228036761
2024,88,228036762
2024,88,228036764
2024,88,224463601
2024,88,228036765
2024,88,228036767
2024,88,228036768
2024,88,228036770
2024,88,220779771
2024,88,228036772
2024,88,228036773
2024,88,224463602
2024,88,220779776
2024,88,228036777
2024,88,228036778
2024,88,228036779
2024,88,224463603
2024,88,230000201
2024,88,230000202
2024,88,230000203
2024,88,230000204
2024,88,230000205
2024,88,230000206
2024,88,224463604
2024,88,222557640
2024,88,230000207
2024,88,230000208
2024,88,230000209
2024,88,230000210
2024,88,230000211
2024,88,230000212
2024,88,230000213
2024,88,230000214
2024,88,230000215
2024,88,230000216
2024,88,230000217
2024,88,230000218
2024,88,230000219
2024,88,230000220
2024,88,230000221
2024,88,230000222
2024,88,230000223
2024,88,230000224
2024,88,232290548
2024,88,220779778
2024,88,232290549
2024,88,232290550
2024,88,232290551
2024,88,232290552
2024,88,220779780
2024,88,222557641
2024,88,232290553
2024,88,232290554
2024,88,232290555
2024,88,233827807
2024,88,232290556
2024,88,232290557
2024,88,232290558
2024,88,232290559
2024,88,226022138
2024,88,232290560
2024,88,232290561
2024,88,232290562
2024,88,226022139
2024,88,232290563
2024,88,232290564
2024,88,232290565
2024,88,236110788
2024,88,236110789
2024,88,242494430
2024,88,232290569
2024,88,232290570
2024,88,233827813
2024,88,220779782
2024,88,233827815
2024,88,233827816
2024,88,226022140
2024,88,233827819
2024,88,233827820
2024,88,233827823
2024,88,233827825
2024,88,233827826
2024,88,233827828
2024,88,233827829
2024,88,233827831
2024,88,233827833
2024,88,233827834
2024,88,233827836
2024,88,226022141
2024,88,233827838
2024,88,233827839
2024,88,226022142
2024,88,233827840
2024,88,226022143
2024,88,233827842
2024,88,220779784
2024,88,233827843
2024,88,233827846
2024,88,233827848
2024,88,236110790
2024,88,236110791
2024,88,236110792
2024,88,220779783
2024,88,236110793
2024,88,236110794
2024,88,236110795
2024,88,236110796
2024,88,236110797
2024,88,236110798
2024,88,236110799
2024,88,236110800
2024,88,220779786
2024,88,236110801
2024,88,236110802
2024,88,236110803
2024,88,220779788
2024,88,236110804
2024,88,236110805
2024,88,236110806
2024,88,236110807
2024,88,236110808
2024,88,236110809
2024,88,222557642
2024,88,236110810
2024,88,236110811
2024,88,228036781
2024,88,220779785
2024,88,228035370
2024,88,228035372
2024,88,228035373
2024,88,228035374
2024,88,228035375
2024,88,228035376
2024,88,235533313
2024,88,229999312
2024,88,228035379
2024,88,228035380
2024,88,228035381
2024,88,221879136
2024,88,228035382
2024,88,228035383
2024,88,228035384
2024,88,228035385
2024,88,228035386
2024,88,229999313
2024,88,229999314
2024,88,229999315
2024,88,228035390
2024,88,222555579
2024,88,228035391
2024,88,232289646
2024,88,228035393
2024,88,229999316
2024,88,228035395
2024,88,233825478
2024,88,228035397
2024,88,228035398
2024,88,228035399
2024,88,228035400
2024,88,229999317
2024,88,228035402
2024,88,229999318
2024,88,222555582
2024,88,228035404
2024,88,229999319
2024,88,228035406
2024,88,229999320
2024,88,222555584
2024,88,229999321
2024,88,229999322
2024,88,229999323
2024,88,229999324
2024,88,229999325
2024,88,229999326
2024,88,229999327
2024,88,221879139
2024,88,233825480
2024,88,229999329
2024,88,229999330
2024,88,222555585
2024,88,221879140
2024,88,232289648
2024,88,229999332
2024,88,232289649
2024,88,221879141
2024,88,221879137
2024,88,221879138
2024,88,232289650
2024,88,229999337
2024,88,233825481
2024,88,229999339
2024,88,222555587
2024,88,221879142
2024,88,229999340
2024,88,229999341
2024,88,229999342
2024,88,229999343
2024,88,229999344
2024,88,229999345
2024,88,229999346
2024,88,229999347
2024,88,232289651
2024,88,229999349
2024,88,229999350
2024,88,229999351
2024,88,229999352
2024,88,222555589
2024,88,221879143
2024,88,232289652
2024,88,229999354
2024,88,229999355
2024,88,243558809
2024,88,224776027
2024,88,232289654
2024,88,229999358
2024,88,222555593
2024,88,232289655
2024,88,232289656
2024,88,232289657
2024,88,229999362
2024,88,229999363
2024,88,232289658
2024,88,229999365
2024,88,233825482
2024,88,229999367
2024,88,229999368
2024,88,229999369
2024,88,224776029
2024,88,229999370
2024,88,246475815
2024,88,232289660
2024,88,229999372
2024,88,232289661
2024,88,243558812
2024,88,232289663
2024,88,229999376
2024,88,232289664
2024,88,229999378
2024,88,232289665
2024,88,224776030
2024,88,222555597
2024,88,221879144
2024,88,232289666
2024,88,222555599
2024,88,232289667
2024,88,232289668
2024,88,232289669
2024,88,232289670
2024,88,235533314
2024,88,232289672
2024,88,232289673
2024,88,233825486
2024,88,232289675
2024,88,232289676
2024,88,233825487
2024,88,232289678
2024,88,235533315
2024,88,237780481
2024,88,232289681
2024,88,232289682
2024,88,232289683
2024,88,233825488
2024,88,221879145
2024,88,232289685
2024,88,232289686
2024,88,232289687
2024,88,232289688
2024,88,232289689
2024,88,232289690
2024,88,232289691
2024,88,224776032
2024,88,221879146
2024,88,232289692
2024,88,232289694
2024,88,232289695
2024,88,221879147
2024,88,232289696
2024,88,233825489
2024,88,232289698
2024,88,232289699
2024,88,224776034
2024,88,232289700
2024,88,233825490
2024,88,224776035
2024,88,232289702
2024,88,232289703
2024,88,224776037
2024,88,232289704
2024,88,232289705
2024,88,232289706
2024,88,233825491
2024,88,235533316
2024,88,233825492
2024,88,233825493
2024,88,233825494
2024,88,232289710
2024,88,232289711
2024,88,233825495
2024,88,233825496
2024,88,224776038
2024,88,222555601
2024,88,233825498
2024,88,232289715
2024,88,233825499
2024,88,226994039
2024,88,233825500
2024,88,224776042
2024,88,222555602
2024,88,233825502
2024,88,233825503
2024,88,221879149
2024,88,233825504
2024,88,233825505
2024,88,233825506
2024,88,235533317
2024,88,224776043
2024,88,233825508
2024,88,233825511
2024,88,233825512
2024,88,224776046
2024,88,235533318
2024,88,233825514
2024,88,233825515
2024,88,224776048
2024,88,235533319
2024,88,233825517
2024,88,233825518
2024,88,221879150
2024,88,233825519
2024,88,233825522
2024,88,233825523
2024,88,224776050
2024,88,224776051
2024,88,233825524
2024,88,233825525
2024,88,233825526
2024,88,233825527
2024,88,233825528
2024,88,233825529
2024,88,233825530
2024,88,233825531
2024,88,233825532
2024,88,235533320
2024,88,233825534
2024,88,233825535
2024,88,233825536
2024,88,221879152
2024,88,235533321
2024,88,233825538
2024,88,226994040
2024,88,235533322
2024,88,233825540
2024,88,221879153
2024,88,237780482
2024,88,237780483
2024,88,233825543
2024,88,221879154
2024,88,233825544
2024,88,233825545
2024,88,235533325
2024,88,235533326
2024,88,235533327
2024,88,228035408
2024,88,228035409
2024,88,221879151
2024,88,233825550
2024,88,233825551
2024,88,224776056
2024,88,235533328
2024,88,233825554
2024,88,235533329
2024,88,233825557
2024,88,224776058
2024,88,224776060
2024,88,235533330
2024,88,221879156
2024,88,235533331
2024,88,235533332
2024,88,235533333
2024,88,235533334
2024,88,235533335
2024,88,243558815
2024,88,221879155
2024,88,235533337
2024,88,235533338
2024,88,235533339
2024,88,224776061
2024,88,224776062
2024,88,235533340
2024,88,237780486
2024,88,235533342
2024,88,235533343
2024,88,226994043
2024,88,235533344
2024,88,235533345
2024,88,235533346
2024,88,237780487
2024,88,235533348
2024,88,235533349
2024,88,221879157
2024,88,237780488
2024,88,235533351
2024,88,235533352
2024,88,235533353
2024,88,235533354
2024,88,235533355
2024,88,235533356
2024,88,235533357
2024,88,235533358
2024,88,235533359
2024,88,237780489
2024,88,235533361
2024,88,237780490
2024,88,221879159
2024,88,235533362
2024,88,235533363
2024,88,237780491
2024,88,235533365
2024,88,235533366
2024,88,221879160
2024,88,237780492
2024,88,235533368
2024,88,226994044
2024,88,235533369
2024,88,235533370
2024,88,235533371
2024,88,240132444
2024,88,226994045
2024,88,235533373
2024,88,226994046
2024,88,222555605
2024,88,235533374
2024,88,237780494
2024,88,246475816
2024,88,243558817
2024,88,222555607
2024,88,235533377
2024,88,241674517
2024,88,240132445
2024,88,237780498
2024,88,226994047
2024,88,226994048
2024,88,237780499
2024,88,237780500
2024,88,237780501
2024,88,237780502
2024,88,237780503
2024,88,229999381
2024,88,229999382
2024,88,237780504
2024,88,237780506
2024,88,228035412
2024,88,222555609
2024,88,246475818
2024,88,237780508
2024,88,237780509
2024,88,237780510
2024,88,226994052
2024,88,226994053
2024,88,222555610
2024,88,240132448
2024,88,237780512
2024,88,237780513
2024,88,243558819
2024,88,240132450
2024,88,237780515
2024,88,221879161
2024,88,237780516
2024,88,237780517
2024,88,237780518
2024,88,226994054
2024,88,237780521
2024,88,237780522
2024,88,237780523
2024,88,237780524
2024,88,237780527
2024,88,228035413
2024,88,237780528
2024,88,237780529
2024,88,237780531
2024,88,243558821
2024,88,237780533
2024,88,237780535
2024,88,237780536
2024,88,243558822
2024,88,237780538
2024,88,237780540
2024,88,237780541
2024,88,237780542
2024,88,243558824
2024,88,237780545
2024,88,226994056
2024,88,240132453
2024,88,237780547
2024,88,237780548
2024,88,240132454
2024,88,222555612
2024,88,240132455
2024,88,222555614
2024,88,237780552
2024,88,237780554
2024,88,237780555
2024,88,226994057
2024,88,228035414
2024,88,222555616
2024,88,240132457
2024,88,241674519
2024,88,240132459
2024,88,224776075
2024,88,224776076
2024,88,237780559
2024,88,237780561
2024,88,241674520
2024,88,237780563
2024,88,237780564
2024,88,237780565
2024,88,222555620
2024,88,240132461
2024,88,226994058
2024,88,246475820
2024,88,221879162
2024,88,241674522
2024,88,237780569
2024,88,240132463
2024,88,226994060
2024,88,241674523
2024,88,240132464
2024,88,240132465
2024,88,240132466
2024,88,240132467
2024,88,240132468
2024,88,240132469
2024,88,240132470
2024,88,240132471
2024,88,246475823
2024,88,240132473
2024,88,222555627
2024,88,240132474
2024,88,240132475
2024,88,240132477
2024,88,226994062
2024,88,222555629
2024,88,240132478
2024,88,240132479
2024,88,226994063
2024,88,240132482
2024,88,240132483
2024,88,240132484
2024,88,240132481
2024,88,240132486
2024,88,240132487
2024,88,241674524
2024,88,241674525
2024,88,228035415
2024,88,240132490
2024,88,240132491
2024,88,240132492
2024,88,240132493
2024,88,241674526
2024,88,241674527
2024,88,241674528
2024,88,240132499
2024,88,228035416
2024,88,241674529
2024,88,241674530
2024,88,246475824
2024,88,246475826
2024,88,240132505
2024,88,240132506
2024,88,240132507
2024,88,241674533
2024,88,240132509
2024,88,226994067
2024,88,240132510
2024,88,240132511
2024,88,222555631
2024,88,240132512
2024,88,240132513
2024,88,226994068
2024,88,240132514
2024,88,240132515
2024,88,241674534
2024,88,241674535
2024,88,241674536
2024,88,226994069
2024,88,241674537
2024,88,240132521
2024,88,241674538
2024,88,241674539
2024,88,241674540
2024,88,241674541
2024,88,222555633
2024,88,243558825
2024,88,241674543
2024,88,241674544
2024,88,241674545
2024,88,241674546
2024,88,241674547
2024,88,241674548
2024,88,241674549
2024,88,226994070
2024,88,241674550
2024,88,243558826
2024,88,243558827
2024,88,241674553
2024,88,241674554
2024,88,241674555
2024,88,241674556
2024,88,243558829
2024,88,241674558
2024,88,241674559
2024,88,226994071
2024,88,241674560
2024,88,226994072
2024,88,243558830
2024,88,241674562
2024,88,243558833
2024,88,241674563
2024,88,243558834
2024,88,226994073
2024,88,222555634
2024,88,241674565
2024,88,243558835
2024,88,243558837
2024,88,226994074
2024,88,241674568
2024,88,243558839
2024,88,241674570
2024,88,241674571
2024,88,226994075
2024,88,241674572
2024,88,246475827
2024,88,222555636
2024,88,241674574
2024,88,243558840
2024,88,229999384
2024,88,246475829
2024,88,241674577
2024,88,241674578
2024,88,241674579
2024,88,243558845
2024,88,222555638
2024,88,243558846
2024,88,241674582
2024,88,241674583
2024,88,228035418
2024,88,222555639
2024,88,243558847
2024,88,246475831
2024,88,226994077
2024,88,222555641
2024,88,222555643
2024,88,222555646
2024,88,222555647
2024,88,228035419
2024,88,228035420
2024,88,222555649
2024,88,228035421
2024,88,226994081
2024,88,221879163
2024,88,221879158
2024,88,228035422
2024,88,229999385
2024,88,228035424
2024,88,222555651
2024,88,228035425
2024,88,228035426
2024,88,240132524
2024,88,240132525
2024,88,222555654
2024,88,221879165
2024,88,228035429
2024,88,228035430
2024,88,228035431
2024,88,228035432
2024,88,222555656
2024,88,228035433
2024,88,228035434
2024,88,228035435
2024,88,222555658
2024,88,228035436
2024,88,222555659
2024,88,222555661
2024,88,229999386
2024,88,228035438
2024,88,222555663
2024,88,229999387
2024,88,222555665
2024,88,228035440
2024,88,222555666
2024,88,222555667
2024,88,222555669
2024,88,228035441
2024,88,228035442
2024,88,222555671
2024,88,222555672
2024,88,221879166
2024,88,228035443
2024,88,228035444
2024,88,228035445
2024,88,222555674
2024,88,235533381
2024,88,222555678
2024,88,222555680
2024,88,229999388
2024,88,228035447
2024,88,229999389
2024,88,222555682
2024,88,224776082
2024,88,222555683
2024,88,229999390
2024,88,228035450
2024,88,222555687
2024,88,229999391
2024,88,229999392
2024,88,235533382
2024,88,229999394
2024,88,229999395
2024,88,221879167
2024,88,224776083
2024,88,229999396
2024,88,222555691
2024,88,229999397
2024,88,229999398
2024,88,229999399
2024,88,221879168
2024,88,221879164
2024,88,222555692
2024,88,229999400
2024,88,229999401
2024,88,222555694
2024,88,232289721
2024,88,221879171
2024,88,221879172
2024,88,229999403
2024,88,232289722
2024,88,224776085
2024,88,232289723
2024,88,229999406
2024,88,224776086
2024,88,224776088
2024,88,229999407
2024,88,224776090
2024,88,221879173
2024,88,224776092
2024,88,226994082
2024,88,237780572
2024,88,237780573
2024,88,229999410
2024,88,229999411
2024,88,224776098
2024,88,232289726
2024,88,224776099
2024,88,232289727
2024,88,232289728
2024,88,224776101
2024,88,232289729
2024,88,232289730
2024,88,224776103
2024,88,232289731
2024,88,224776104
2024,88,224776105
2024,88,233825562
2024,88,233825563
2024,88,226994085
2024,88,224776108
2024,88,224776111
2024,88,232289734
2024,88,224776114
2024,88,224776115
2024,88,233825564
2024,88,224776118
2024,88,232289736
2024,88,224776120
2024,88,224776122
2024,88,226994086
2024,88,233825565
2024,88,233825566
2024,88,224776125
2024,88,232289738
2024,88,224776126
2024,88,221879174
2024,88,233825567
