data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2024,209989553,214891637,27,
2024,211557063,216441057,16,
2024,209989556,214891640,27,
2024,209989559,214891643,14,
2024,213562900,218439795,16,
2024,213562900,218439796,16,
2024,213562900,218439797,16,
2024,213562900,218439798,24,
2024,208110431,213029738,26,
2024,211557065,216441062,3,
2024,211557068,216441065,24,
2024,215521981,220389677,16,
2024,215521982,220389677,16,
2024,215521983,220389677,16,
2024,211557073,216441068,16,
2024,211557074,216441069,24,
2024,211557079,216441074,24,
2024,211557080,216441075,18,
2024,211557092,216441079,16,
2024,215521984,220389678,3,
2024,211557096,216441083,27,
2024,211557097,216441084,9,
2024,211557097,216441085,9,
2024,211557098,216441084,9,
2024,211557098,216441085,9,
2024,206334715,211268246,27,
2024,211557099,216441086,16,
2024,213562908,218439805,16,
2024,213562908,218439806,16,
2024,209989561,214891648,17,
2024,213562918,218439817,16,
2024,209989562,214891649,16,
2024,213562923,218439822,14,
2024,213562923,218439823,25,
2024,213562924,218439822,25,
2024,213562924,218439823,14,
2024,209989563,214891650,21,
2024,213562925,218439824,20,
2024,213562930,218439829,16,
2024,206334720,211268251,14,
2024,213562933,218439832,3,
2024,209989564,214891651,5,
2024,213562936,218439835,17,
2024,209989565,214891652,3,
2024,215521989,220389683,27,
2024,209989566,214891653,16,
2024,208110433,213029740,16,
2024,208110434,213029740,16,
2024,215521991,220389685,24,
2024,215521992,220389686,9,
2024,215522002,220389696,14,
2024,215522003,220389697,7,
2024,215522005,220389699,13,
2024,215522007,220389701,14,
2024,206334728,211268258,24,
2024,217813656,222674835,24,
2024,217813657,222674836,16,
2024,217813658,222674836,16,
2024,217813659,222674837,16,
2024,206334730,211268260,16,
2024,208110435,213029741,16,
2024,217813660,222674838,17,
2024,219354768,224205373,9,
2024,211557100,216441087,5,
2024,217813668,222674846,24,
2024,217813669,222674847,9,
2024,217813671,222674849,16,
2024,217813672,222674850,14,
2024,221638722,226480138,14,
2024,228037116,232890422,16,
2024,217813675,222674853,24,
2024,217813676,222674854,19,
2024,211557102,216441089,14,
2024,211557102,216441090,18,
2024,219354779,224205383,16,
2024,219354783,224205386,24,
2024,219354792,224205394,9,
2024,219354794,224205396,24,
2024,219354795,224205397,9,
2024,211557103,216441091,21,
2024,219354801,224205405,9,
2024,206334734,211268264,16,
2024,219354806,224205410,16,
2024,219354808,224205412,27,
2024,219354808,224205413,16,
2024,221638723,226480139,24,
2024,221638727,226480143,9,
2024,221638729,226480145,16,
2024,221638732,226480148,24,
2024,221638733,226480149,24,
2024,221638735,226480151,14,
2024,206334738,211268268,1,
2024,221638738,226480154,16,
2024,221638739,226480154,16,
2024,221638741,226480156,16,
2024,221638743,226480158,3,
2024,213562940,218439839,16,
2024,213561528,218438437,16,
2024,213561532,218438441,16,
2024,207435972,212354254,3,
2024,213561537,218438445,27,
2024,215521089,220388802,1,
2024,208108414,213027689,3,
2024,213561547,218438455,17,
2024,213561551,218438459,27,
2024,213561552,218438460,27,
2024,213561553,218438461,1,
2024,213561554,218438462,16,
2024,215521097,220388809,17,
2024,215521098,220388810,1,
2024,215521098,220388811,1,
2024,215521098,220388812,1,
2024,215521099,220388810,1,
2024,215521099,220388811,1,
2024,215521099,220388812,1,
2024,215521101,220388814,9,
2024,207435975,212354257,5,
2024,219352443,224203087,24,
2024,219352443,224203088,24,
2024,208108419,213027695,17,
2024,208108420,213027695,19,
2024,208108421,213027695,19,
2024,208108423,213027697,16,
2024,208108424,213027697,16,
2024,208108425,213027697,16,
2024,207435978,212354260,3,
2024,215521117,220388829,27,
2024,217812747,222673943,16,
2024,215521129,220388842,16,
2024,208108428,213027699,14,
2024,208108432,213027704,16,
2024,217812751,222673948,18,
2024,217812751,222673949,18,
2024,217812752,222673950,27,
2024,217812754,222673952,27,
2024,217812755,222673952,16,
2024,219352445,224203090,24,
2024,215521145,220388859,1,
2024,215521146,220388860,15,
2024,215521147,220388861,1,
2024,217812758,222673955,27,
2024,215521154,220388868,3,
2024,217812762,222673959,3,
2024,217812763,222673960,9,
2024,208108437,213027709,17,
2024,217812765,222673962,21,
2024,221055443,225902258,5,
2024,217812772,222673970,3,
2024,219352450,224203095,17,
2024,223318825,228160722,1,
