data_year,victim_id,injury_id
2024,217814153,4
2024,217814159,5
2024,217814160,5
2024,217814161,4
2024,208110453,4
2024,219355473,5
2024,219355479,4
2024,219355481,3
2024,208110454,4
2024,220579305,5
2024,219355487,5
2024,206335205,4
2024,219355488,4
2024,219355489,4
2024,219355492,4
2024,223907254,5
2024,206335206,4
2024,219355499,4
2024,219355504,4
2024,208110457,6
2024,230369341,4
2024,220579308,5
2024,223907256,4
2024,220579312,4
2024,220579313,3
2024,208110460,4
2024,223907258,5
2024,220579318,5
2024,220579320,5
2024,220579321,4
2024,220579322,5
2024,220579328,4
2024,220579332,4
2024,220579335,5
2024,206335213,5
2024,220579341,5
2024,209989574,4
2024,209989575,5
2024,223907261,5
2024,209989576,5
2024,209989577,5
2024,223907270,4
2024,223907273,5
2024,223907276,5
2024,223907279,4
2024,206335219,4
2024,206335220,5
2024,223907286,5
2024,223907287,6
2024,225662917,5
2024,209989580,4
2024,223907293,4
2024,209989581,4
2024,209989582,4
2024,208110462,4
2024,223907303,4
2024,223907305,3
2024,225662921,2
2024,223907307,5
2024,225662924,5
2024,209989584,5
2024,206335221,5
2024,225662929,5
2024,225662930,4
2024,225662931,5
2024,225662932,5
2024,232001587,4
2024,208110464,4
2024,209989585,5
2024,225662937,4
2024,225662939,4
2024,225662943,4
2024,225662944,4
2024,209989586,4
2024,225662947,4
2024,225662959,6
2024,225662961,5
2024,208110467,4
2024,225662965,4
2024,230369347,5
2024,227222985,5
2024,227222988,4
2024,227222993,4
2024,227222999,4
2024,209989590,4
2024,230369355,4
2024,230369357,4
2024,227223010,5
2024,227223015,4
2024,227223019,4
2024,230369363,5
2024,209989595,4
2024,209989596,4
2024,209989597,4
2024,208110474,4
2024,206335224,5
2024,225662971,5
2024,225662972,5
2024,225662973,5
2024,211557118,5
2024,211557119,4
2024,211557123,5
2024,211557124,4
2024,211557127,5
2024,208110489,4
2024,206335226,4
2024,211557129,4
2024,211557130,5
2024,211557131,5
2024,211557132,4
2024,211557133,5
2024,208110495,4
2024,208110496,4
2024,211557134,5
2024,211557135,4
2024,211557136,4
2024,211557138,5
2024,208110499,5
2024,211557139,4
2024,211557140,4
2024,211557141,4
2024,206335231,5
2024,215106811,5
2024,215106813,4
2024,215106815,4
2024,215106816,4
2024,215106817,5
2024,215106818,5
2024,215106819,5
2024,215106820,5
2024,215106821,5
2024,215106822,4
2024,209989613,4
2024,209989614,4
2024,215106824,5
2024,215106826,4
2024,209989617,5
2024,215106830,4
2024,209989620,6
2024,206335237,5
2024,206335230,4
2024,215106833,5
2024,215106834,4
2024,220579346,4
2024,216100486,5
2024,216100488,4
2024,209989625,4
2024,206335241,1
2024,206335241,6
2024,216100491,4
2024,216100498,5
2024,216100500,4
2024,216100502,4
2024,211557145,5
2024,216100503,4
2024,216100509,4
2024,217814170,5
2024,209989630,4
2024,216100512,4
2024,209989631,5
2024,216100514,5
2024,216100517,5
2024,216100519,4
2024,216100520,4
2024,216100522,5
2024,216100523,4
2024,217814172,5
2024,220579349,4
2024,217814178,5
2024,217814179,4
2024,206335243,4
2024,217814181,4
2024,217814182,5
2024,217814185,4
2024,217814186,4
2024,217814187,4
2024,217814188,4
2024,217814191,4
2024,217814192,4
2024,220579350,4
2024,216100525,5
2024,217814198,5
2024,217814201,4
2024,220579351,4
2024,217814204,5
2024,217814207,4
2024,217814212,4
2024,217814214,4
2024,217814215,4
2024,217814216,4
2024,217814218,4
2024,217814221,4
2024,232001593,4
2024,232001594,5
2024,219355513,4
2024,219355516,5
2024,219355517,5
2024,219355518,5
2024,206335250,5
2024,219355522,5
2024,219355523,4
2024,219355525,4
2024,219355527,5
2024,215106842,5
2024,225662975,5
2024,219355532,5
2024,219355533,5
2024,219355537,5
2024,219355538,5
2024,219355540,5
2024,219355542,4
2024,219355543,4
2024,219355544,4
2024,206335251,4
2024,216100527,4
2024,215106851,5
2024,220579357,4
2024,215106853,5
2024,220579358,5
2024,220579360,5
2024,220579363,4
2024,220579364,4
2024,220579365,4
2024,206335254,4
2024,215106876,4
2024,220579366,5
2024,220579367,4
2024,220579368,5
2024,220579369,5
2024,220579370,4
2024,220579371,8
2024,220579372,5
2024,227223030,6
2024,220579373,4
2024,220579374,5
2024,216100530,4
2024,220579376,4
2024,220579378,4
2024,216100533,5
2024,223907313,5
2024,223907314,5
2024,215106889,5
2024,223907316,4
2024,215106890,5
2024,223907317,5
2024,215106891,2
2024,223907320,4
2024,215106899,5
2024,223907323,4
2024,223907325,4
2024,216100535,4
2024,223907326,4
2024,223907329,4
2024,223907331,5
2024,223907332,4
2024,225662977,4
2024,225662978,4
2024,225662979,4
2024,223907336,4
2024,225662980,4
2024,225662981,4
2024,223907340,4
2024,223907342,4
2024,223907343,4
2024,223907344,4
2024,220579380,2
2024,220579380,3
2024,225662982,6
2024,225662983,3
2024,216100548,4
2024,225662985,4
2024,225662986,5
2024,225662987,4
2024,225662988,5
2024,225662990,4
2024,225662991,4
2024,216100551,4
2024,216100553,5
2024,216100555,4
2024,225662993,4
2024,225662994,6
2024,225662996,5
2024,208110504,4
2024,225662999,4
2024,225663002,5
2024,225663003,5
2024,225663004,4
2024,216100570,4
2024,225663006,4
2024,216100571,5
2024,225663007,4
2024,216100572,4
2024,225663009,4
2024,225663011,5
2024,206335260,5
2024,227223035,5
2024,227223036,4
2024,208110507,4
2024,206845425,4
2024,210305686,4
2024,208110438,4
2024,210305694,4
2024,208110439,5
2024,208110440,5
2024,215364680,4
2024,210305704,4
2024,217354650,5
2024,217354655,4
2024,206845430,5
2024,213562954,4
2024,215364690,4
2024,224385658,4
2024,226522071,5
2024,220579300,4
2024,226522081,4
2024,208110443,4
2024,215363434,4
2024,222826829,5
2024,229099018,4
2024,208108937,5
2024,229099020,5
2024,226519661,6
2024,217353791,4
2024,217353792,4
2024,217353793,5
2024,218828908,4
2024,215363436,5
2024,217353796,4
2024,219353294,4
2024,219353299,4
2024,219353300,5
2024,219353311,4
2024,206845065,5
2024,212044857,4
2024,219353329,5
2024,224385191,4
2024,219353338,4
2024,216553634,5
2024,219353343,4
2024,224385193,4
2024,206845077,5
2024,224385225,5
2024,216553635,4
2024,224385233,5
2024,224385237,5
2024,224385245,4
2024,229099280,4
2024,224385253,5
2024,219353349,4
2024,224385284,4
2024,229099282,5
2024,216553639,4
2024,224385292,5
2024,224385320,5
2024,229099289,5
2024,229099296,5
2024,206845057,4
2024,229099298,5
2024,229099310,4
2024,210303953,4
2024,219353351,4
2024,219353357,4
2024,219353358,4
2024,224385353,4
2024,224385354,4
2024,224385355,4
2024,229099312,5
2024,224385370,5
2024,224385372,5
2024,224385377,4
2024,224385385,5
2024,224385392,5
2024,224385395,4
2024,224385400,5
2024,224385403,5
2024,224385406,5
2024,210303995,4
2024,229099324,5
2024,210303996,5
2024,229099326,5
2024,229099330,4
2024,210304028,4
2024,206845103,4
2024,212044887,4
2024,212044890,4
2024,212044891,4
2024,206845105,5
2024,212044898,5
2024,210304036,5
2024,216553691,4
2024,216553697,5
2024,210304042,4
2024,224385417,5
2024,216553717,4
2024,216553723,5
2024,219353367,4
2024,219353371,5
2024,210304050,5
2024,216553735,4
2024,216553736,4
2024,219353372,4
2024,216553742,4
2024,213223453,5
2024,214123201,4
2024,214123203,4
2024,214123207,4
2024,214123208,4
2024,216100138,4
2024,214123218,5
2024,214123221,5
2024,214123228,4
2024,214123234,5
2024,214123236,5
2024,214123242,4
2024,214123243,5
2024,214123249,4
2024,214123250,4
2024,214123251,4
2024,214123259,4
2024,214123266,5
2024,214123275,4
2024,214123286,4
2024,214123287,5
2024,214123291,4
2024,214123294,5
2024,214123298,5
2024,214123299,4
2024,214123301,5
2024,214123308,4
2024,214123309,4
2024,214123313,5
2024,214123320,4
2024,214123323,4
2024,206845228,4
2024,214123333,5
2024,214123335,4
2024,214123338,5
2024,214123343,5
2024,214123345,5
2024,214123347,4
2024,216100144,5
2024,216100149,4
2024,216100152,5
2024,216100157,4
2024,216100158,4
2024,216100166,5
2024,206845231,5
2024,216100169,5
2024,216100172,5
2024,226519778,4
2024,226519779,4
2024,216100173,5
2024,216100174,5
2024,216100178,4
2024,216100179,4
2024,216100181,5
2024,219853337,5
2024,216100183,5
2024,216100188,5
2024,206845237,5
2024,216100193,5
2024,216100196,5
2024,216100197,5
2024,216100200,5
2024,216100203,5
2024,216100204,4
2024,216100205,4
2024,216100211,5
2024,216100213,5
2024,216100216,4
2024,216100218,5
2024,216100222,5
2024,216100223,5
2024,216100224,5
2024,216100225,5
2024,216100238,5
2024,216100239,4
2024,216100240,4
2024,216100241,4
2024,216100245,4
2024,216100246,4
2024,216100260,5
2024,216100262,5
2024,216100264,4
2024,218241471,4
2024,218241474,5
2024,219853341,4
2024,218241480,5
2024,230008130,4
2024,218241483,5
2024,219853343,5
2024,219853344,5
2024,219853348,4
2024,224230631,4
2024,224230632,4
2024,221056074,4
2024,218241498,4
2024,206845249,5
2024,219853350,4
2024,218241506,5
2024,218241508,5
2024,218241522,5
2024,219853355,4
2024,218241525,4
2024,219853358,5
2024,206845254,5
2024,218241531,5
2024,218241532,5
2024,219853359,5
2024,218241540,4
2024,218241541,4
2024,219853361,4
2024,218241550,5
2024,218241554,4
2024,218241557,5
2024,218241558,5
2024,218241561,4
2024,218241563,4
2024,206845260,5
