data_year,weapon_id,offense_id,nibrs_weapon_id
2022,42,191826663,
2022,42,188802714,
2022,3,190414550,
2022,7,190414550,
2022,31,190414550,
2022,3,190414551,
2022,7,190414551,
2022,31,190414551,
2022,41,193468105,
2022,41,190414408,
2022,41,193468122,
2022,42,190414457,
2022,41,188802733,
2022,41,190414469,
2022,21,197176419,
2022,41,188802740,
2022,41,191826655,
2022,41,188802704,
2022,21,190414442,
2022,41,199584305,
2022,41,190414460,
2022,31,190414548,
2022,41,190414548,
2022,7,191826681,
2022,41,199584311,
2022,41,199584406,
2022,41,193468074,
2022,41,190414503,
2022,21,190414557,
2022,21,190414558,
2022,41,190414559,
2022,41,193468096,
2022,41,199584592,
2022,21,193468152,
2022,41,193468152,
2022,3,201329776,
2022,41,190414483,
2022,42,193468168,
2022,38,193468201,
2022,41,190414554,
2022,41,191826728,
2022,41,191826693,
2022,41,193468121,
2022,38,193468128,
2022,21,197176402,
2022,42,195109761,
2022,41,199584478,
2022,41,193468145,
2022,41,195109703,
2022,42,195109716,
2022,41,195109722,
2022,41,199584382,
2022,41,197175956,
2022,41,197175945,
2022,41,197175995,
2022,41,197176015,
2022,41,199584385,
2022,42,197176028,
2022,42,181425005,
2022,42,179174956,
2022,41,179176488,
2022,38,201328469,
2022,42,179175035,
2022,3,191825654,
2022,42,179175031,
2022,32,179175072,
2022,42,182425708,
2022,21,183960865,
2022,42,183960866,
2022,42,190412899,
2022,42,183960899,
2022,42,183960912,
2022,3,183960858,
2022,41,195108671,
2022,42,179175203,
2022,41,190412912,
2022,3,179175211,
2022,39,183960867,
2022,42,179175270,
2022,42,179175413,
2022,3,191825663,
2022,31,181425052,
2022,42,181425150,
2022,42,179175590,
2022,42,182425749,
2022,42,183960918,
2022,32,183960919,
2022,3,183960941,
2022,42,188802150,
2022,42,187213677,
2022,3,193466706,
2022,41,183960916,
2022,41,181425093,
2022,21,181425113,
2022,3,179175509,
2022,31,181425103,
2022,42,181425114,
2022,42,182427046,
2022,42,188802188,
2022,42,183960943,
2022,42,187212942,
2022,42,188802215,
2022,42,190412922,
2022,39,193466675,
2022,41,181425188,
2022,42,185278337,
2022,41,183960936,
2022,42,181425165,
2022,42,185278357,
2022,21,191825660,
2022,21,182425886,
2022,41,182425886,
2022,41,182425887,
2022,41,181425255,
2022,42,193466680,
2022,42,181425232,
2022,42,182425834,
2022,42,182425835,
2022,42,188801470,
2022,42,183962307,
2022,42,199583042,
2022,41,181425316,
2022,41,182425901,
2022,42,182425891,
2022,3,187212953,
2022,3,187212954,
2022,42,183960982,
2022,42,182425967,
2022,31,182425945,
2022,41,182425945,
2022,38,182425968,
2022,3,187212962,
2022,42,182426130,
2022,21,182426131,
2022,31,182426131,
2022,42,182425942,
2022,42,182425948,
2022,42,182426096,
2022,9,185278345,
2022,37,201328556,
2022,41,201328557,
2022,41,182425997,
2022,42,185278819,
2022,42,190412986,
2022,21,182426124,
2022,41,182426144,
2022,42,199583022,
2022,42,183961050,
2022,3,195108634,
2022,42,191825667,
2022,38,183961145,
2022,42,183961051,
2022,42,182427421,
2022,42,190412938,
2022,41,182426368,
2022,38,183961085,
2022,21,185278387,
2022,21,185278352,
2022,42,183961194,
2022,42,201328460,
2022,41,190412941,
2022,42,183961151,
2022,42,193466677,
2022,3,183961109,
2022,31,185278406,
2022,41,185278406,
2022,41,183962730,
2022,42,185278385,
2022,41,187213741,
2022,3,183961148,
2022,42,190412995,
2022,42,183961163,
2022,42,183961185,
2022,42,183961174,
2022,42,183961270,
2022,41,183961235,
2022,42,197173325,
2022,21,183961278,
2022,42,183961331,
2022,21,185278386,
2022,32,185278404,
2022,39,199583037,
2022,38,199583043,
2022,42,197173308,
2022,39,187212986,
2022,42,197173319,
2022,42,187213046,
2022,21,183961327,
2022,9,190412951,
2022,42,190412959,
2022,42,185278874,
2022,21,183961436,
2022,21,183961439,
2022,41,185278920,
2022,38,183961378,
2022,42,190412950,
2022,3,187213009,
2022,21,187213031,
2022,42,185278451,
2022,42,185278454,
2022,38,187213049,
2022,41,185278431,
2022,42,195108670,
2022,42,185278557,
2022,21,185278522,
2022,42,193466693,
2022,42,187213018,
2022,42,187213019,
2022,42,185278665,
2022,42,185278572,
2022,41,187213064,
2022,3,199583192,
2022,41,199583187,
2022,42,190412956,
2022,31,187213053,
2022,41,187213053,
2022,21,187214235,
2022,41,190412963,
2022,41,185278633,
2022,31,185278749,
2022,41,190412972,
2022,42,190412966,
2022,42,190412967,
2022,3,199583058,
2022,3,199583060,
2022,42,197173343,
2022,39,187213100,
2022,42,187213127,
2022,42,188801493,
2022,38,199583073,
2022,41,190412960,
2022,42,187213285,
2022,41,199583044,
2022,42,187214717,
2022,42,191825712,
2022,42,190412965,
2022,21,188802205,
2022,3,190412987,
2022,41,187213391,
2022,41,190412998,
2022,41,195108685,
2022,41,187213359,
2022,38,201328543,
2022,31,190412975,
2022,3,197173387,
2022,42,191825713,
2022,42,188801575,
2022,3,190412997,
2022,42,193466733,
2022,42,197173394,
2022,42,193466748,
2022,42,187213543,
2022,41,187213561,
2022,31,191825714,
2022,38,188801610,
2022,41,188801647,
2022,41,201328529,
2022,31,188801745,
2022,3,201328534,
2022,42,188801776,
2022,42,188801846,
2022,42,197173383,
2022,42,197173396,
2022,42,195108689,
2022,42,195108690,
2022,5,195108708,
2022,5,195108710,
2022,42,188802814,
2022,42,188802949,
2022,31,188801878,
2022,41,201328580,
2022,42,190413040,
2022,41,191825726,
2022,31,190413069,
2022,42,190413019,
2022,42,188801900,
2022,41,193466689,
2022,42,188801983,
2022,42,190413067,
2022,41,188802128,
2022,42,188802002,
2022,42,199583193,
2022,42,188802084,
2022,42,197173419,
2022,38,188802088,
2022,3,190413074,
2022,42,188802146,
2022,38,190413140,
2022,3,195108716,
2022,3,199583206,
2022,41,191825729,
2022,42,201328708,
2022,42,190413144,
2022,42,191825717,
2022,42,190413076,
2022,42,193466719,
2022,42,190413107,
2022,31,190413130,
2022,42,190413136,
2022,42,195108734,
2022,42,201328491,
2022,41,190413157,
2022,42,191825731,
2022,42,193466737,
2022,42,191825738,
2022,41,190413236,
2022,41,190413298,
2022,21,195108717,
2022,42,190413393,
2022,42,190413394,
2022,41,190413356,
2022,42,191825742,
2022,42,190413407,
2022,41,191825733,
2022,42,193466739,
2022,42,190413499,
2022,38,197173458,
2022,42,190413460,
2022,3,199583080,
2022,42,190413520,
2022,38,190413570,
2022,42,190413603,
2022,41,195108750,
2022,42,193466740,
2022,41,199583113,
2022,42,190413647,
2022,42,193466753,
2022,3,195108775,
2022,42,199583083,
2022,41,197173476,
2022,42,191825756,
2022,42,191825748,
2022,42,193466792,
2022,42,193466793,
2022,21,199583084,
2022,41,195108753,
2022,38,193466765,
2022,21,190413737,
2022,21,190413757,
2022,21,199583098,
2022,41,199583098,
2022,42,193466762,
2022,42,193466773,
2022,21,193466782,
2022,42,191825847,
2022,41,191825858,
2022,31,191825849,
2022,3,195109217,
2022,42,191825889,
2022,41,201328746,
2022,42,193466777,
2022,41,197173536,
2022,3,197173554,
2022,41,193466801,
2022,42,191826036,
2022,42,191825995,
2022,3,195109332,
2022,3,195109333,
2022,3,197173506,
2022,42,191826856,
2022,42,193466799,
2022,42,193466798,
2022,42,193466866,
2022,41,197173523,
2022,41,197174159,
2022,42,193466967,
2022,42,195108752,
2022,42,201328640,
2022,42,193467068,
2022,42,199583089,
2022,3,195109213,
2022,21,201328634,
2022,41,197173572,
2022,42,197173575,
2022,41,197173576,
2022,42,193467100,
2022,31,197173580,
2022,42,195108758,
2022,42,193467143,
2022,41,195108766,
2022,41,197173610,
2022,42,193467144,
2022,41,193467231,
2022,42,193467250,
2022,42,193467288,
2022,42,199583121,
2022,41,197173633,
2022,38,197173633,
2022,42,195108768,
2022,42,195108769,
2022,42,195108782,
2022,32,197173658,
2022,41,201328550,
2022,42,195108456,
2022,42,201328544,
2022,3,199583147,
2022,42,195108470,
2022,41,195108483,
2022,42,195108474,
2022,42,195108495,
2022,5,195108513,
2022,3,201328574,
2022,41,201328574,
2022,42,199583159,
2022,41,199583194,
2022,41,195108508,
2022,41,195108530,
2022,21,201328673,
2022,42,195108542,
2022,42,197173640,
2022,42,197173641,
2022,42,199583248,
2022,41,195108590,
2022,42,195108549,
2022,41,199583210,
2022,42,197174284,
2022,21,195108594,
2022,38,197174338,
2022,41,197174408,
2022,38,201328569,
2022,41,199583233,
2022,38,195108608,
2022,42,199583250,
2022,42,197173876,
2022,21,201328584,
2022,21,201328585,
2022,41,197173830,
2022,42,197173829,
2022,38,197173849,
2022,42,197173923,
2022,42,197173860,
2022,42,182426956,
2022,41,179176186,
2022,41,179176230,
2022,21,179176253,
2022,42,179176183,
2022,42,181426641,
2022,42,183962343,
2022,3,181426538,
2022,41,183962392,
2022,42,182427329,
2022,42,182427202,
2022,41,182427203,
2022,42,183962389,
2022,42,183962427,
2022,21,183962470,
2022,41,183962470,
2022,42,183962506,
2022,3,195110019,
2022,41,183962442,
2022,42,193468447,
2022,10,183962461,
2022,42,185279731,
2022,3,199584577,
2022,41,187214926,
2022,42,183962693,
2022,42,191826847,
2022,3,183962510,
2022,38,183962587,
2022,42,185279700,
2022,42,183962561,
2022,42,187214754,
2022,41,185279717,
2022,41,185279752,
2022,42,188803833,
2022,42,185279770,
2022,38,197175579,
2022,42,187214838,
2022,6,201329764,
2022,42,197175647,
2022,42,187214798,
2022,38,187215053,
2022,31,187214905,
2022,42,195110051,
2022,38,187214946,
2022,42,187214906,
2022,42,187214907,
2022,41,188803827,
2022,41,199584588,
2022,41,199584589,
2022,38,190414824,
2022,42,191826861,
2022,41,188803852,
2022,42,190415481,
2022,42,197175611,
2022,42,190414918,
2022,39,193468483,
2022,41,190414861,
2022,42,190414868,
2022,1,190414888,
2022,38,193468568,
2022,41,193468630,
2022,41,190414927,
2022,21,190414877,
2022,21,191826898,
2022,42,193468551,
2022,41,195110025,
2022,41,193468662,
2022,42,191826928,
2022,41,197175528,
2022,42,191826986,
2022,42,193468648,
2022,42,193468637,
2022,42,193468695,
2022,41,195109943,
2022,42,197175636,
2022,21,201329790,
2022,42,199584560,
2022,42,199584568,
2022,42,201329954,
2022,42,199584790,
2022,42,199584799,
2022,41,199584543,
2022,41,197175593,
2022,41,201329903,
2022,41,201329904,
2022,21,188801877,
2022,41,182425927,
2022,41,195109099,
2022,39,182426087,
2022,42,185279023,
2022,41,193467291,
2022,42,199583770,
2022,38,181425291,
2022,41,179175622,
2022,41,179175603,
2022,41,185279032,
2022,42,191825972,
2022,42,193467268,
2022,41,181426709,
2022,41,181426730,
2022,42,187213691,
2022,21,183961959,
2022,41,197174118,
2022,41,187213729,
2022,41,182426035,
2022,41,183961923,
2022,41,188801953,
2022,41,182426155,
2022,41,182427436,
2022,21,182426180,
2022,21,182426181,
2022,42,182426182,
2022,42,201329002,
2022,41,197174147,
2022,42,187213711,
2022,41,185279076,
2022,21,185279121,
2022,42,197174160,
2022,3,195109097,
2022,42,183961894,
2022,3,182426339,
2022,42,188801916,
2022,3,183961931,
2022,38,187213755,
2022,41,193467322,
2022,41,195109134,
2022,31,193467275,
2022,39,185280302,
2022,38,183962040,
2022,3,188802012,
2022,32,183962057,
2022,42,190413148,
2022,42,190413149,
2022,42,190413154,
2022,42,197174132,
2022,42,190413300,
2022,42,187213744,
2022,42,187213745,
2022,41,199583823,
2022,41,193467294,
2022,41,201329079,
2022,3,201329190,
2022,41,201329190,
2022,41,185279143,
2022,38,187213886,
2022,38,187213989,
2022,41,190413215,
2022,3,187213929,
2022,3,188802133,
2022,41,191826042,
2022,42,201329373,
2022,21,187214003,
2022,41,188802077,
2022,42,190413234,
2022,31,193467344,
2022,38,188802130,
2022,38,188802315,
2022,41,195109149,
2022,41,188802161,
2022,41,191826066,
2022,38,190414593,
2022,41,190413229,
2022,41,201329095,
2022,41,191826080,
2022,41,190413400,
2022,42,193467353,
2022,41,191826142,
2022,42,191826084,
2022,42,195109196,
2022,9,201329014,
2022,41,191826153,
2022,41,193467342,
2022,41,199583630,
2022,42,197174260,
2022,42,195109187,
2022,41,201329972,
2022,21,191826209,
2022,3,191826162,
