data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,12,153329515,5.200,1,13391966
2022,4,160738769,1.000,11,14434529
2022,1,162306452,4.400,1,14648496
2022,2,158275133,3.100,1,14095799
2022,1,157203421,3.799,3,13953029
2022,8,157203421,1.000,1,13953030
2022,1,157203428,12.500,1,13953031
2022,8,157203428,1.000,11,13953032
2022,12,158275185,1.000,11,14095817
2022,15,158275202,1.000,11,14095820
2022,5,160738804,26.500,4,14434531
2022,11,160738804,1.000,4,14434532
2022,12,159500389,17.210,1,14262877
2022,16,159500389,1.000,1,14262878
2022,4,162306616,8.000,9,14648516
2022,8,162306616,1.000,9,14648517
2022,1,164111382,0.750,1,14891669
2022,16,164111382,1.000,11,14891670
2022,2,162305378,1.000,11,14648353
2022,1,162305378,1.000,1,14648354
2022,15,157201922,1.000,11,13952910
2022,4,152343434,1.000,11,13234934
2022,15,151194510,1.000,11,13059919
2022,5,152343447,1.360,1,13234936
2022,12,162305427,0.180,1,14648367
2022,2,162305410,3.000,1,14648363
2022,17,162305445,1.000,11,14648375
2022,12,162305445,1.000,11,14648376
2022,4,162305445,1.000,11,14648377
2022,4,157202267,1.000,11,13952918
2022,12,159499371,69.310,1,14262762
2022,2,159499371,1.000,1,14262763
2022,13,162305509,1.000,11,14648382
2022,15,162305509,1.000,11,14648383
2022,1,164111336,91.969,1,14891660
2022,8,164111336,1.000,11,14891661
2022,12,160737875,0.410,1,14434419
2022,1,160737924,2.080,1,14434423
2022,4,162305551,1.000,11,14648387
2022,12,162305659,1.449,1,14648394
2022,1,158275129,0.100,1,14095798
2022,12,158275144,30.599,1,14095801
2022,4,158275144,1.000,1,14095802
2022,8,158275144,1.000,11,14095803
2022,1,160739177,1.000,11,14434597
2022,4,158275173,14.000,9,14095812
2022,5,160739181,3.561,1,14434598
2022,4,160739181,1.000,11,14434599
2022,12,160738766,1.300,1,14434527
2022,4,160738766,1.000,9,14434528
2022,1,160738857,0.600,1,14434543
2022,1,158275632,0.030,1,14095875
2022,4,158275644,0.001,1,14095877
2022,1,158275154,0.101,1,14095806
2022,1,158275169,2.700,1,14095810
2022,13,158275175,4.000,9,14095813
2022,8,158275175,1.000,11,14095814
2022,1,157203344,6701.200,1,13953025
2022,4,157203344,1.000,9,13953026
2022,2,157203344,1.000,3,13953027
2022,2,160738851,18.100,1,14434541
2022,4,159500332,0.600,1,14262875
2022,1,160738805,4.799,1,14434533
2022,12,158275193,1.000,11,14095818
2022,8,158275193,1.000,9,14095819
2022,4,158275205,1.000,11,14095822
2022,1,158275225,0.400,1,14095828
2022,1,158275178,0.670,1,14095815
2022,8,158275178,1.000,11,14095816
2022,4,160738810,2.000,9,14434534
2022,12,160738856,0.300,1,14434542
2022,1,160738883,1.100,1,14434544
2022,4,162306465,1.000,11,14648500
2022,16,162306465,1.000,9,14648501
2022,1,164112438,0.200,1,14891859
2022,16,150435174,1.000,11,12942935
2022,4,150435174,1.000,1,12942936
2022,2,148753831,16.230,1,12703922
2022,4,148753831,1.000,9,12703923
2022,1,155985477,2.200,1,13779002
